time,pitch,Syllable1,Syllable2,Normtime,speaker,pitch_con
12,171.4274779,3,1,_HHCA3,s1,_HHCA3_s1_2
13,156.9634941,3,1,_HHCA3,s1,_HHCA3_s1_2
14,142.7043173,3,1,_HHCA3,s1,_HHCA3_s1_2
15,129.8326437,3,1,_HHCA3,s1,_HHCA3_s1_2
16,119.1677678,3,1,_HHCA3,s1,_HHCA3_s1_2
17,110.0637994,3,1,_HHCA3,s1,_HHCA3_s1_2
18,101.8899889,3,1,_HHCA3,s1,_HHCA3_s1_2
19,93.9137665,3,1,_HHCA3,s1,_HHCA3_s1_2
20,84.9533785,3,1,_HHCA3,s1,_HHCA3_s1_2
21,74.31880364,3,1,_HHCA3,s1,_HHCA3_s1_2
22,62.39296816,3,1,_HHCA3,s1,_HHCA3_s1_2
23,49.6444682,3,1,_HHCA3,s1,_HHCA3_s1_2
24,36.84784672,3,1,_HHCA3,s1,_HHCA3_s1_2
25,25.58725908,3,1,_HHCA3,s1,_HHCA3_s1_2
26,20.77184247,3,1,_HHCA3,s1,_HHCA3_s1_2
27,17.91878434,3,1,_HHCA3,s1,_HHCA3_s1_2
28,13.16674352,3,1,_HHCA3,s1,_HHCA3_s1_2
29,6.389252656,3,1,_HHCA3,s1,_HHCA3_s1_2
30,5.28449417,3,1,_HHCA3,s1,_HHCA3_s1_2
1,62.59832391,4,4,_HLDD1,s2,_HLDD1_s2_1
2,55.21177819,4,4,_HLDD1,s2,_HLDD1_s2_1
3,47.28320026,4,4,_HLDD1,s2,_HLDD1_s2_1
4,36.51044869,4,4,_HLDD1,s2,_HLDD1_s2_1
5,26.23606357,4,4,_HLDD1,s2,_HLDD1_s2_1
6,17.02001965,4,4,_HLDD1,s2,_HLDD1_s2_1
7,2.535751302,4,4,_HLDD1,s2,_HLDD1_s2_1
8,-17.65091508,4,4,_HLDD1,s2,_HLDD1_s2_1
9,-38.52640033,4,4,_HLDD1,s2,_HLDD1_s2_1
10,-59.78887108,4,4,_HLDD1,s2,_HLDD1_s2_1
11,-78.68596824,4,4,_HLDD1,s2,_HLDD1_s2_1
12,-96.99302725,4,4,_HLDD1,s2,_HLDD1_s2_1
13,-109.8216429,4,4,_HLDD1,s2,_HLDD1_s2_1
14,-121.6423935,4,4,_HLDD1,s2,_HLDD1_s2_1
15,-127.7543831,4,4,_HLDD1,s2,_HLDD1_s2_1
16,-132.2880059,4,4,_HLDD1,s2,_HLDD1_s2_1
17,-132.774329,4,4,_HLDD1,s2,_HLDD1_s2_1
18,-131.2740057,4,4,_HLDD1,s2,_HLDD1_s2_1
19,-127.25174,4,4,_HLDD1,s2,_HLDD1_s2_1
20,-121.3409074,4,4,_HLDD1,s2,_HLDD1_s2_1
21,-114.1747329,4,4,_HLDD1,s2,_HLDD1_s2_1
22,-105.6807434,4,4,_HLDD1,s2,_HLDD1_s2_1
23,-96.76922895,4,4,_HLDD1,s2,_HLDD1_s2_1
24,-86.70513336,4,4,_HLDD1,s2,_HLDD1_s2_1
25,-76.56136727,4,4,_HLDD1,s2,_HLDD1_s2_1
26,-66.63795166,4,4,_HLDD1,s2,_HLDD1_s2_1
27,-56.77239438,4,4,_HLDD1,s2,_HLDD1_s2_1
28,-47.08906549,4,4,_HLDD1,s2,_HLDD1_s2_1
29,-37.47332366,4,4,_HLDD1,s2,_HLDD1_s2_1
30,-27.95851587,4,4,_HLDD1,s2,_HLDD1_s2_1
1,-9.734266066,4,4,_HLDD1,s2,_HLDD1_s2_2
2,-2.484640549,4,4,_HLDD1,s2,_HLDD1_s2_2
3,2.967940361,4,4,_HLDD1,s2,_HLDD1_s2_2
4,6.609170157,4,4,_HLDD1,s2,_HLDD1_s2_2
5,6.085431417,4,4,_HLDD1,s2,_HLDD1_s2_2
6,3.466049009,4,4,_HLDD1,s2,_HLDD1_s2_2
7,-1.282451738,4,4,_HLDD1,s2,_HLDD1_s2_2
8,-11.69582794,4,4,_HLDD1,s2,_HLDD1_s2_2
9,-25.25412521,4,4,_HLDD1,s2,_HLDD1_s2_2
10,-42.03744409,4,4,_HLDD1,s2,_HLDD1_s2_2
11,-65.5869015,4,4,_HLDD1,s2,_HLDD1_s2_2
12,-92.05446844,4,4,_HLDD1,s2,_HLDD1_s2_2
13,-121.5206465,4,4,_HLDD1,s2,_HLDD1_s2_2
14,-153.4998804,4,4,_HLDD1,s2,_HLDD1_s2_2
15,-184.7718157,4,4,_HLDD1,s2,_HLDD1_s2_2
16,-215.2406132,4,4,_HLDD1,s2,_HLDD1_s2_2
17,-240.0498287,4,4,_HLDD1,s2,_HLDD1_s2_2
18,-260.7521931,4,4,_HLDD1,s2,_HLDD1_s2_2
19,-277.0980535,4,4,_HLDD1,s2,_HLDD1_s2_2
20,-285.8882784,4,4,_HLDD1,s2,_HLDD1_s2_2
21,-292.1386112,4,4,_HLDD1,s2,_HLDD1_s2_2
22,-295.7771303,4,4,_HLDD1,s2,_HLDD1_s2_2
23,-297.6114267,4,4,_HLDD1,s2,_HLDD1_s2_2
24,-298.2861753,4,4,_HLDD1,s2,_HLDD1_s2_2
25,-297.7127505,4,4,_HLDD1,s2,_HLDD1_s2_2
26,-298.6251653,4,4,_HLDD1,s2,_HLDD1_s2_2
27,-300.2179887,4,4,_HLDD1,s2,_HLDD1_s2_2
28,-302.5338629,4,4,_HLDD1,s2,_HLDD1_s2_2
29,-302.6165004,4,4,_HLDD1,s2,_HLDD1_s2_2
30,-302.6165004,4,4,_HLDD1,s2,_HLDD1_s2_2
1,19.32978834,4,4,_HLDD1,s1,_HLDD1_s1_1
2,19.38647199,4,4,_HLDD1,s1,_HLDD1_s1_1
3,19.34765062,4,4,_HLDD1,s1,_HLDD1_s1_1
4,19.17501323,4,4,_HLDD1,s1,_HLDD1_s1_1
5,18.40043745,4,4,_HLDD1,s1,_HLDD1_s1_1
6,17.0274429,4,4,_HLDD1,s1,_HLDD1_s1_1
7,14.21683408,4,4,_HLDD1,s1,_HLDD1_s1_1
8,9.644957025,4,4,_HLDD1,s1,_HLDD1_s1_1
9,3.911929164,4,4,_HLDD1,s1,_HLDD1_s1_1
10,-4.912235414,4,4,_HLDD1,s1,_HLDD1_s1_1
11,-15.26421868,4,4,_HLDD1,s1,_HLDD1_s1_1
12,-27.15129905,4,4,_HLDD1,s1,_HLDD1_s1_1
13,-40.83072409,4,4,_HLDD1,s1,_HLDD1_s1_1
14,-54.72095174,4,4,_HLDD1,s1,_HLDD1_s1_1
15,-68.70162449,4,4,_HLDD1,s1,_HLDD1_s1_1
16,-81.357732,4,4,_HLDD1,s1,_HLDD1_s1_1
17,-93.01145952,4,4,_HLDD1,s1,_HLDD1_s1_1
18,-101.8417692,4,4,_HLDD1,s1,_HLDD1_s1_1
19,-108.2691267,4,4,_HLDD1,s1,_HLDD1_s1_1
20,-112.9646496,4,4,_HLDD1,s1,_HLDD1_s1_1
21,-113.7383434,4,4,_HLDD1,s1,_HLDD1_s1_1
22,-112.9878087,4,4,_HLDD1,s1,_HLDD1_s1_1
23,-110.0938299,4,4,_HLDD1,s1,_HLDD1_s1_1
24,-104.812133,4,4,_HLDD1,s1,_HLDD1_s1_1
25,-98.39632067,4,4,_HLDD1,s1,_HLDD1_s1_1
26,-90.0083655,4,4,_HLDD1,s1,_HLDD1_s1_1
27,-80.11125784,4,4,_HLDD1,s1,_HLDD1_s1_1
28,-69.33987982,4,4,_HLDD1,s1,_HLDD1_s1_1
29,-57.31577066,4,4,_HLDD1,s1,_HLDD1_s1_1
30,-44.24412225,4,4,_HLDD1,s1,_HLDD1_s1_1
1,-30.10989175,4,4,_HLDD1,s1,_HLDD1_s1_2
2,-15.6918879,4,4,_HLDD1,s1,_HLDD1_s1_2
3,-2.011722678,4,4,_HLDD1,s1,_HLDD1_s1_2
4,10.87252007,4,4,_HLDD1,s1,_HLDD1_s1_2
5,21.5563812,4,4,_HLDD1,s1,_HLDD1_s1_2
6,29.91221845,4,4,_HLDD1,s1,_HLDD1_s1_2
7,36.02489074,4,4,_HLDD1,s1,_HLDD1_s1_2
8,37.56461928,4,4,_HLDD1,s1,_HLDD1_s1_2
9,35.19954259,4,4,_HLDD1,s1,_HLDD1_s1_2
10,29.63433626,4,4,_HLDD1,s1,_HLDD1_s1_2
11,19.06644582,4,4,_HLDD1,s1,_HLDD1_s1_2
12,4.460354128,4,4,_HLDD1,s1,_HLDD1_s1_2
13,-12.44143197,4,4,_HLDD1,s1,_HLDD1_s1_2
14,-31.43147936,4,4,_HLDD1,s1,_HLDD1_s1_2
15,-49.96697339,4,4,_HLDD1,s1,_HLDD1_s1_2
16,-67.36564548,4,4,_HLDD1,s1,_HLDD1_s1_2
17,-82.4747292,4,4,_HLDD1,s1,_HLDD1_s1_2
18,-93.39190131,4,4,_HLDD1,s1,_HLDD1_s1_2
19,-101.8268277,4,4,_HLDD1,s1,_HLDD1_s1_2
20,-107.3913332,4,4,_HLDD1,s1,_HLDD1_s1_2
21,-110.2899426,4,4,_HLDD1,s1,_HLDD1_s1_2
22,-112.4437731,4,4,_HLDD1,s1,_HLDD1_s1_2
23,-114.0113633,4,4,_HLDD1,s1,_HLDD1_s1_2
24,-115.6103025,4,4,_HLDD1,s1,_HLDD1_s1_2
25,-116.2416017,4,4,_HLDD1,s1,_HLDD1_s1_2
26,-115.8841333,4,4,_HLDD1,s1,_HLDD1_s1_2
27,-117.0451262,4,4,_HLDD1,s1,_HLDD1_s1_2
28,-118.8364501,4,4,_HLDD1,s1,_HLDD1_s1_2
29,-120.962605,4,4,_HLDD1,s1,_HLDD1_s1_2
30,-120.962605,4,4,_HLDD1,s1,_HLDD1_s1_2
1,-365.3347495,3,1,_HHCA3,s2,_HHCA3_s2_1
2,-391.8476165,3,1,_HHCA3,s2,_HHCA3_s2_1
3,-418.7225945,3,1,_HHCA3,s2,_HHCA3_s2_1
4,-449.1032753,3,1,_HHCA3,s2,_HHCA3_s2_1
5,-476.7016918,3,1,_HHCA3,s2,_HHCA3_s2_1
6,-492.2232802,3,1,_HHCA3,s2,_HHCA3_s2_1
7,-509.8705202,3,1,_HHCA3,s2,_HHCA3_s2_1
8,-532.9603461,3,1,_HHCA3,s2,_HHCA3_s2_1
9,-549.7435412,3,1,_HHCA3,s2,_HHCA3_s2_1
10,-555.992621,3,1,_HHCA3,s2,_HHCA3_s2_1
11,-553.1394334,3,1,_HHCA3,s2,_HHCA3_s2_1
12,-539.9437125,3,1,_HHCA3,s2,_HHCA3_s2_1
13,-516.604843,3,1,_HHCA3,s2,_HHCA3_s2_1
14,-485.3521283,3,1,_HHCA3,s2,_HHCA3_s2_1
15,-446.150271,3,1,_HHCA3,s2,_HHCA3_s2_1
16,-402.7679653,3,1,_HHCA3,s2,_HHCA3_s2_1
17,-355.3869824,3,1,_HHCA3,s2,_HHCA3_s2_1
18,-306.6657954,3,1,_HHCA3,s2,_HHCA3_s2_1
19,-258.3509608,3,1,_HHCA3,s2,_HHCA3_s2_1
20,-210.1120371,3,1,_HHCA3,s2,_HHCA3_s2_1
21,-166.9716891,3,1,_HHCA3,s2,_HHCA3_s2_1
22,-124.4333151,3,1,_HHCA3,s2,_HHCA3_s2_1
23,-90.17351688,3,1,_HHCA3,s2,_HHCA3_s2_1
24,-56.75773995,3,1,_HHCA3,s2,_HHCA3_s2_1
25,-29.33437582,3,1,_HHCA3,s2,_HHCA3_s2_1
26,-2.061294656,3,1,_HHCA3,s2,_HHCA3_s2_1
27,24.66977931,3,1,_HHCA3,s2,_HHCA3_s2_1
28,52.56181813,3,1,_HHCA3,s2,_HHCA3_s2_1
29,83.02947241,3,1,_HHCA3,s2,_HHCA3_s2_1
30,122.0032859,3,1,_HHCA3,s2,_HHCA3_s2_1
1,173.508912,3,1,_HHCA3,s2,_HHCA3_s2_2
2,232.0072231,3,1,_HHCA3,s2,_HHCA3_s2_2
3,289.5683257,3,1,_HHCA3,s2,_HHCA3_s2_2
4,345.786163,3,1,_HHCA3,s2,_HHCA3_s2_2
5,392.8252014,3,1,_HHCA3,s2,_HHCA3_s2_2
6,430.1566056,3,1,_HHCA3,s2,_HHCA3_s2_2
7,458.458467,3,1,_HHCA3,s2,_HHCA3_s2_2
8,470.0394542,3,1,_HHCA3,s2,_HHCA3_s2_2
9,472.6777048,3,1,_HHCA3,s2,_HHCA3_s2_2
10,468.1785424,3,1,_HHCA3,s2,_HHCA3_s2_2
11,453.5209658,3,1,_HHCA3,s2,_HHCA3_s2_2
12,431.9572632,3,1,_HHCA3,s2,_HHCA3_s2_2
13,405.1676943,3,1,_HHCA3,s2,_HHCA3_s2_2
14,370.7486938,3,1,_HHCA3,s2,_HHCA3_s2_2
15,330.337888,3,1,_HHCA3,s2,_HHCA3_s2_2
16,286.5015029,3,1,_HHCA3,s2,_HHCA3_s2_2
17,239.1243021,3,1,_HHCA3,s2,_HHCA3_s2_2
18,192.1656708,3,1,_HHCA3,s2,_HHCA3_s2_2
19,147.1788984,3,1,_HHCA3,s2,_HHCA3_s2_2
20,106.3491945,3,1,_HHCA3,s2,_HHCA3_s2_2
21,73.49840201,3,1,_HHCA3,s2,_HHCA3_s2_2
22,45.89716338,3,1,_HHCA3,s2,_HHCA3_s2_2
23,24.8102212,3,1,_HHCA3,s2,_HHCA3_s2_2
24,11.04135303,3,1,_HHCA3,s2,_HHCA3_s2_2
25,2.644200678,3,1,_HHCA3,s2,_HHCA3_s2_2
26,0.579544331,3,1,_HHCA3,s2,_HHCA3_s2_2
27,-2.491104755,3,1,_HHCA3,s2,_HHCA3_s2_2
28,-6.733018833,3,1,_HHCA3,s2,_HHCA3_s2_2
29,-12.25548406,3,1,_HHCA3,s2,_HHCA3_s2_2
30,-12.31801419,3,1,_HHCA3,s2,_HHCA3_s2_2
1,-91.71025992,3,1,_LHCA2,s3,_LHCA2_s3_1
2,-94.59669993,3,1,_LHCA2,s3,_LHCA2_s3_1
3,-96.27646338,3,1,_LHCA2,s3,_LHCA2_s3_1
4,-96.72385061,3,1,_LHCA2,s3,_LHCA2_s3_1
5,-97.31779398,3,1,_LHCA2,s3,_LHCA2_s3_1
6,-97.58142402,3,1,_LHCA2,s3,_LHCA2_s3_1
7,-97.49151399,3,1,_LHCA2,s3,_LHCA2_s3_1
8,-95.38026668,3,1,_LHCA2,s3,_LHCA2_s3_1
9,-92.35498698,3,1,_LHCA2,s3,_LHCA2_s3_1
10,-88.36236311,3,1,_LHCA2,s3,_LHCA2_s3_1
11,-82.45200495,3,1,_LHCA2,s3,_LHCA2_s3_1
12,-75.64430111,3,1,_LHCA2,s3,_LHCA2_s3_1
13,-67.8689078,3,1,_LHCA2,s3,_LHCA2_s3_1
14,-58.83308362,3,1,_LHCA2,s3,_LHCA2_s3_1
15,-49.64387782,3,1,_LHCA2,s3,_LHCA2_s3_1
16,-40.33623371,3,1,_LHCA2,s3,_LHCA2_s3_1
17,-31.75905143,3,1,_LHCA2,s3,_LHCA2_s3_1
18,-23.76147767,3,1,_LHCA2,s3,_LHCA2_s3_1
19,-16.44420953,3,1,_LHCA2,s3,_LHCA2_s3_1
20,-10.10283802,3,1,_LHCA2,s3,_LHCA2_s3_1
21,-3.867857044,3,1,_LHCA2,s3,_LHCA2_s3_1
22,2.313727864,3,1,_LHCA2,s3,_LHCA2_s3_1
23,9.513248282,3,1,_LHCA2,s3,_LHCA2_s3_1
24,17.43702263,3,1,_LHCA2,s3,_LHCA2_s3_1
25,26.24547391,3,1,_LHCA2,s3,_LHCA2_s3_1
26,36.41557863,3,1,_LHCA2,s3,_LHCA2_s3_1
27,47.20650252,3,1,_LHCA2,s3,_LHCA2_s3_1
28,58.70913707,3,1,_LHCA2,s3,_LHCA2_s3_1
29,70.5182848,3,1,_LHCA2,s3,_LHCA2_s3_1
30,82.64072572,3,1,_LHCA2,s3,_LHCA2_s3_1
1,95.1851123,3,1,_LHCA2,s3,_LHCA2_s3_2
2,105.558807,3,1,_LHCA2,s3,_LHCA2_s3_2
3,115.1009718,3,1,_LHCA2,s3,_LHCA2_s3_2
4,123.5113889,3,1,_LHCA2,s3,_LHCA2_s3_2
5,129.7762762,3,1,_LHCA2,s3,_LHCA2_s3_2
6,134.9453591,3,1,_LHCA2,s3,_LHCA2_s3_2
7,138.2049542,3,1,_LHCA2,s3,_LHCA2_s3_2
8,139.8012733,3,1,_LHCA2,s3,_LHCA2_s3_2
9,140.4437882,3,1,_LHCA2,s3,_LHCA2_s3_2
10,139.4297471,3,1,_LHCA2,s3,_LHCA2_s3_2
11,137.5124264,3,1,_LHCA2,s3,_LHCA2_s3_2
12,134.8295091,3,1,_LHCA2,s3,_LHCA2_s3_2
13,130.525808,3,1,_LHCA2,s3,_LHCA2_s3_2
14,125.443069,3,1,_LHCA2,s3,_LHCA2_s3_2
15,119.2264261,3,1,_LHCA2,s3,_LHCA2_s3_2
16,111.7520145,3,1,_LHCA2,s3,_LHCA2_s3_2
17,103.7260979,3,1,_LHCA2,s3,_LHCA2_s3_2
18,94.85556488,3,1,_LHCA2,s3,_LHCA2_s3_2
19,85.29205225,3,1,_LHCA2,s3,_LHCA2_s3_2
20,75.36159948,3,1,_LHCA2,s3,_LHCA2_s3_2
21,65.33893729,3,1,_LHCA2,s3,_LHCA2_s3_2
22,55.63458335,3,1,_LHCA2,s3,_LHCA2_s3_2
23,46.24093663,3,1,_LHCA2,s3,_LHCA2_s3_2
24,37.93889188,3,1,_LHCA2,s3,_LHCA2_s3_2
25,32.23661782,3,1,_LHCA2,s3,_LHCA2_s3_2
26,31.1452725,3,1,_LHCA2,s3,_LHCA2_s3_2
27,28.48260438,3,1,_LHCA2,s3,_LHCA2_s3_2
28,24.98475434,3,1,_LHCA2,s3,_LHCA2_s3_2
29,19.95552949,3,1,_LHCA2,s3,_LHCA2_s3_2
30,18.06328605,3,1,_LHCA2,s3,_LHCA2_s3_2
1,-1.47809054,1,3,_HLAC4,s3,_HLAC4_s3_1
2,-1.065950064,1,3,_HLAC4,s3,_HLAC4_s3_1
3,-0.507653224,1,3,_HLAC4,s3,_HLAC4_s3_1
4,0.179829345,1,3,_HLAC4,s3,_HLAC4_s3_1
5,0.827216357,1,3,_HLAC4,s3,_HLAC4_s3_1
6,2.063730009,1,3,_HLAC4,s3,_HLAC4_s3_1
7,3.811214621,1,3,_HLAC4,s3,_HLAC4_s3_1
8,6.263142588,1,3,_HLAC4,s3,_HLAC4_s3_1
9,9.129179515,1,3,_HLAC4,s3,_HLAC4_s3_1
10,12.29925663,1,3,_HLAC4,s3,_HLAC4_s3_1
11,15.80511827,1,3,_HLAC4,s3,_HLAC4_s3_1
12,19.19395643,1,3,_HLAC4,s3,_HLAC4_s3_1
13,22.33324898,1,3,_HLAC4,s3,_HLAC4_s3_1
14,24.74518332,1,3,_HLAC4,s3,_HLAC4_s3_1
15,25.81463804,1,3,_HLAC4,s3,_HLAC4_s3_1
16,25.7195979,1,3,_HLAC4,s3,_HLAC4_s3_1
17,23.71402641,1,3,_HLAC4,s3,_HLAC4_s3_1
18,19.06022203,1,3,_HLAC4,s3,_HLAC4_s3_1
19,12.38759778,1,3,_HLAC4,s3,_HLAC4_s3_1
20,2.882711977,1,3,_HLAC4,s3,_HLAC4_s3_1
21,-10.08466026,1,3,_HLAC4,s3,_HLAC4_s3_1
22,-25.16432865,1,3,_HLAC4,s3,_HLAC4_s3_1
23,-42.74333011,1,3,_HLAC4,s3,_HLAC4_s3_1
24,-63.15955665,1,3,_HLAC4,s3,_HLAC4_s3_1
25,-84.72816027,1,3,_HLAC4,s3,_HLAC4_s3_1
26,-107.4220223,1,3,_HLAC4,s3,_HLAC4_s3_1
27,-130.0958441,1,3,_HLAC4,s3,_HLAC4_s3_1
28,-152.1354485,1,3,_HLAC4,s3,_HLAC4_s3_1
29,-173.4759587,1,3,_HLAC4,s3,_HLAC4_s3_1
30,-193.3009981,1,3,_HLAC4,s3,_HLAC4_s3_1
1,-228.1214381,1,3,_HLAC4,s3,_HLAC4_s3_2
2,-243.8416107,1,3,_HLAC4,s3,_HLAC4_s3_2
3,-258.0759682,1,3,_HLAC4,s3,_HLAC4_s3_2
4,-270.5791796,1,3,_HLAC4,s3,_HLAC4_s3_2
5,-278.7789891,1,3,_HLAC4,s3,_HLAC4_s3_2
6,-282.8345936,1,3,_HLAC4,s3,_HLAC4_s3_2
7,-283.2029704,1,3,_HLAC4,s3,_HLAC4_s3_2
8,-277.9432417,1,3,_HLAC4,s3,_HLAC4_s3_2
9,-266.860091,1,3,_HLAC4,s3,_HLAC4_s3_2
10,-252.0079769,1,3,_HLAC4,s3,_HLAC4_s3_2
11,-232.9592829,1,3,_HLAC4,s3,_HLAC4_s3_2
12,-210.7618833,1,3,_HLAC4,s3,_HLAC4_s3_2
13,-187.7883597,1,3,_HLAC4,s3,_HLAC4_s3_2
14,-164.3334837,1,3,_HLAC4,s3,_HLAC4_s3_2
15,-142.4564109,1,3,_HLAC4,s3,_HLAC4_s3_2
16,-122.576969,1,3,_HLAC4,s3,_HLAC4_s3_2
17,-104.701035,1,3,_HLAC4,s3,_HLAC4_s3_2
18,-90.16934288,1,3,_HLAC4,s3,_HLAC4_s3_2
19,-77.75745483,1,3,_HLAC4,s3,_HLAC4_s3_2
20,-66.93857969,1,3,_HLAC4,s3,_HLAC4_s3_2
21,-58.024922,1,3,_HLAC4,s3,_HLAC4_s3_2
22,-50.66213958,1,3,_HLAC4,s3,_HLAC4_s3_2
23,-44.13682832,1,3,_HLAC4,s3,_HLAC4_s3_2
24,-38.41211844,1,3,_HLAC4,s3,_HLAC4_s3_2
25,-37.39581592,1,3,_HLAC4,s3,_HLAC4_s3_2
26,-36.1824755,1,3,_HLAC4,s3,_HLAC4_s3_2
27,-34.10418498,1,3,_HLAC4,s3,_HLAC4_s3_2
28,-30.8708061,1,3,_HLAC4,s3,_HLAC4_s3_2
29,-29.47973315,1,3,_HLAC4,s3,_HLAC4_s3_2
30,-29.47973315,1,3,_HLAC4,s3,_HLAC4_s3_2
1,-51.42663771,2,4,_LLBD3,s3,_LLBD3_s3_1
2,-50.20695151,2,4,_LLBD3,s3,_LLBD3_s3_1
3,-48.23883828,2,4,_LLBD3,s3,_LLBD3_s3_1
4,-44.96935419,2,4,_LLBD3,s3,_LLBD3_s3_1
5,-42.31327553,2,4,_LLBD3,s3,_LLBD3_s3_1
6,-39.54244196,2,4,_LLBD3,s3,_LLBD3_s3_1
7,-33.5336362,2,4,_LLBD3,s3,_LLBD3_s3_1
8,-27.12561201,2,4,_LLBD3,s3,_LLBD3_s3_1
9,-20.24986244,2,4,_LLBD3,s3,_LLBD3_s3_1
10,-13.53555075,2,4,_LLBD3,s3,_LLBD3_s3_1
11,-6.819010793,2,4,_LLBD3,s3,_LLBD3_s3_1
12,0.051663905,2,4,_LLBD3,s3,_LLBD3_s3_1
13,7.474178949,2,4,_LLBD3,s3,_LLBD3_s3_1
14,15.33762859,2,4,_LLBD3,s3,_LLBD3_s3_1
15,25.39976559,2,4,_LLBD3,s3,_LLBD3_s3_1
16,36.49550169,2,4,_LLBD3,s3,_LLBD3_s3_1
17,49.69961103,2,4,_LLBD3,s3,_LLBD3_s3_1
18,63.96441391,2,4,_LLBD3,s3,_LLBD3_s3_1
19,78.79132108,2,4,_LLBD3,s3,_LLBD3_s3_1
20,93.25881232,2,4,_LLBD3,s3,_LLBD3_s3_1
21,106.9104514,2,4,_LLBD3,s3,_LLBD3_s3_1
22,119.2392265,2,4,_LLBD3,s3,_LLBD3_s3_1
23,128.8229647,2,4,_LLBD3,s3,_LLBD3_s3_1
24,137.1390193,2,4,_LLBD3,s3,_LLBD3_s3_1
25,142.7837063,2,4,_LLBD3,s3,_LLBD3_s3_1
26,147.4342023,2,4,_LLBD3,s3,_LLBD3_s3_1
27,150.9939112,2,4,_LLBD3,s3,_LLBD3_s3_1
28,153.048431,2,4,_LLBD3,s3,_LLBD3_s3_1
29,154.5648686,2,4,_LLBD3,s3,_LLBD3_s3_1
30,155.1028079,2,4,_LLBD3,s3,_LLBD3_s3_1
1,152.6452335,2,4,_LLBD3,s3,_LLBD3_s3_2
2,147.3910542,2,4,_LLBD3,s3,_LLBD3_s3_2
3,140.2744086,2,4,_LLBD3,s3,_LLBD3_s3_2
4,130.7671212,2,4,_LLBD3,s3,_LLBD3_s3_2
5,117.1115781,2,4,_LLBD3,s3,_LLBD3_s3_2
6,101.6227192,2,4,_LLBD3,s3,_LLBD3_s3_2
7,83.41011801,2,4,_LLBD3,s3,_LLBD3_s3_2
8,63.12694245,2,4,_LLBD3,s3,_LLBD3_s3_2
9,41.78794527,2,4,_LLBD3,s3,_LLBD3_s3_2
10,18.8599167,2,4,_LLBD3,s3,_LLBD3_s3_2
11,-4.89299062,2,4,_LLBD3,s3,_LLBD3_s3_2
12,-29.20053359,2,4,_LLBD3,s3,_LLBD3_s3_2
13,-54.43552897,2,4,_LLBD3,s3,_LLBD3_s3_2
14,-79.34247612,2,4,_LLBD3,s3,_LLBD3_s3_2
15,-103.9256211,2,4,_LLBD3,s3,_LLBD3_s3_2
16,-125.436257,2,4,_LLBD3,s3,_LLBD3_s3_2
17,-144.6836163,2,4,_LLBD3,s3,_LLBD3_s3_2
18,-160.5382917,2,4,_LLBD3,s3,_LLBD3_s3_2
19,-170.5721128,2,4,_LLBD3,s3,_LLBD3_s3_2
20,-177.7886044,2,4,_LLBD3,s3,_LLBD3_s3_2
21,-180.5811424,2,4,_LLBD3,s3,_LLBD3_s3_2
22,-181.4714369,2,4,_LLBD3,s3,_LLBD3_s3_2
23,-181.3207039,2,4,_LLBD3,s3,_LLBD3_s3_2
24,-179.8563144,2,4,_LLBD3,s3,_LLBD3_s3_2
25,-179.135108,2,4,_LLBD3,s3,_LLBD3_s3_2
26,-178.9800546,2,4,_LLBD3,s3,_LLBD3_s3_2
27,-179.1775377,2,4,_LLBD3,s3,_LLBD3_s3_2
28,-179.8795616,2,4,_LLBD3,s3,_LLBD3_s3_2
29,-181.2123214,2,4,_LLBD3,s3,_LLBD3_s3_2
30,-181.3691497,2,4,_LLBD3,s3,_LLBD3_s3_2
1,-29.4679823,2,4,_LLBD3,s2,_LLBD3_s2_1
2,-29.25542468,2,4,_LLBD3,s2,_LLBD3_s2_1
3,-28.63426012,2,4,_LLBD3,s2,_LLBD3_s2_1
4,-27.19851819,2,4,_LLBD3,s2,_LLBD3_s2_1
5,-25.91883797,2,4,_LLBD3,s2,_LLBD3_s2_1
6,-24.71217158,2,4,_LLBD3,s2,_LLBD3_s2_1
7,-21.41601427,2,4,_LLBD3,s2,_LLBD3_s2_1
8,-17.54040633,2,4,_LLBD3,s2,_LLBD3_s2_1
9,-12.52075682,2,4,_LLBD3,s2,_LLBD3_s2_1
10,-6.269278449,2,4,_LLBD3,s2,_LLBD3_s2_1
11,0.600190647,2,4,_LLBD3,s2,_LLBD3_s2_1
12,10.23661526,2,4,_LLBD3,s2,_LLBD3_s2_1
13,21.36795372,2,4,_LLBD3,s2,_LLBD3_s2_1
14,35.42245892,2,4,_LLBD3,s2,_LLBD3_s2_1
15,53.3723414,2,4,_LLBD3,s2,_LLBD3_s2_1
16,73.25099418,2,4,_LLBD3,s2,_LLBD3_s2_1
17,97.89712768,2,4,_LLBD3,s2,_LLBD3_s2_1
18,123.2882933,2,4,_LLBD3,s2,_LLBD3_s2_1
19,150.122363,2,4,_LLBD3,s2,_LLBD3_s2_1
20,175.7929008,2,4,_LLBD3,s2,_LLBD3_s2_1
21,200.8621229,2,4,_LLBD3,s2,_LLBD3_s2_1
22,221.3322005,2,4,_LLBD3,s2,_LLBD3_s2_1
23,239.9874649,2,4,_LLBD3,s2,_LLBD3_s2_1
24,255.1615032,2,4,_LLBD3,s2,_LLBD3_s2_1
25,267.2684656,2,4,_LLBD3,s2,_LLBD3_s2_1
