time,pitch,duration,artist,role_type,shengqiang,tone,word,pitch_con
3,403.35,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
4,398.05,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
5,395,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
6,393.89,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
7,393.8,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
8,394.9,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
9,396.86,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
10,398.18,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
11,398.83,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
12,399.38,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
13,399.93,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
14,400.54,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
15,401.04,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
16,401.14,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
17,401.18,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
18,401.04,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
19,400.49,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
20,400.03,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
21,399.84,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
22,399.61,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
23,399.38,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
24,399.66,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
25,400.17,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
26,400.81,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
27,401.6,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
28,402.44,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
29,403.2,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
30,403.39,0.647869741,Fang Rongxiang,J,E,1,yuan1,1_5_99
1,417.5,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
2,418.46,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
3,420.75,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
4,423.64,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
5,427.14,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
6,431.12,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
7,435.73,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
8,440.64,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
9,445.87,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
10,451.01,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
11,456.35,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
12,460.99,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
13,464.66,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
14,467.06,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
15,467.98,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
16,466.9,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
17,463.97,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
18,458.97,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
19,452.79,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
20,446.34,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
21,439.76,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
22,434.22,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
23,431.34,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
24,429.94,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
25,428.94,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
26,429.09,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
27,430.23,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
28,430.58,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
29,430.89,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
30,431.6,0.589188995,Bao Fei,XS,E,5,zi5,5_17_33
1,462.85,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
2,464.59,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
3,467.73,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
4,471.14,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
5,473.37,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
6,473.59,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
7,470.64,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
8,463.89,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
9,454.76,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
10,446.19,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
11,446.14,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
12,450.29,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
13,459.32,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
14,470.62,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
15,480.8,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
16,482.77,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
17,480.16,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
18,475.77,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
19,470.83,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
20,464.13,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
21,457.77,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
22,454.04,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
23,449.85,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
24,446.54,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
25,448.06,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
26,452.94,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
27,460.78,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
28,469.18,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
29,480.08,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
30,484.45,1.011143818,Zheng Ziru,LD,X,2,shi2,2_11_19
1,471.62,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
2,494.37,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
3,472.08,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
4,466.3,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
5,456.01,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
6,435.99,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
7,435.53,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
8,432.86,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
9,433.22,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
10,433.27,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
11,433.73,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
12,433.22,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
13,436.09,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
14,436.55,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
15,441.16,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
16,440.6,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
17,441.16,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
18,443.15,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
19,445.18,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
20,441.51,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
21,433.48,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
22,433.94,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
23,433.68,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
24,426.32,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
25,400.77,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
26,386.42,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
27,368.97,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
28,357.82,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
29,357.19,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
30,372.11,9.687333594,Fang Rongxiang,J,E,1,guan1,1_5_212
1,475.62,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
2,453.22,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
3,433.72,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
4,428.55,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
5,432.43,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
6,447.83,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
7,465.49,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
8,483.61,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
9,502.53,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
10,514.21,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
11,525.23,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
12,535.85,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
13,548.14,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
14,546.54,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
15,550.68,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
16,554.3,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
17,578.31,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
18,598.7,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
19,619.26,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
20,641.65,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
21,663.79,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
22,662.18,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
23,665.24,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
24,662.19,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
25,637.99,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
26,613.74,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
27,592.75,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
28,569.24,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
29,552.39,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
30,554.57,2.129427492,Liu Guijuan,D,X,4,bu4,4_2_177
1,1004.5,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
2,1005.3,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
3,1005.6,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
4,1005,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
5,998.16,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
6,993.78,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
7,990.2,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
8,988.59,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
9,987.55,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
10,991.52,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
11,992.09,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
12,991.86,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
13,991.17,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
14,990.83,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
15,990.26,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
16,988.89,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
17,984.26,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
18,974.65,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
19,956.17,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
20,936.02,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
21,916.65,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
22,900.1,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
23,888.68,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
24,886.1,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
25,886.2,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
26,886.4,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
27,886.2,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
28,885.48,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
29,883.64,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
30,882.88,0.706447898,Zheng Ziru,LD,E,1,shen1,1_9_13
1,527.99,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
2,528.25,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
3,528.76,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
4,529.49,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
5,530.66,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
6,532.51,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
7,534.98,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
8,537.77,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
9,540.13,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
10,541.18,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
11,539.95,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
12,535.18,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
13,525.29,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
14,512.54,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
15,497.66,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
16,483.04,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
17,470.74,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
18,463.11,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
19,458.52,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
20,456.92,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
21,456.34,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
22,456.07,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
23,455.34,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
24,454.5,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
25,453.4,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
26,452.25,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
27,451.25,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
28,450.84,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
29,450.14,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
30,450.18,0.751135978,Chen Junjie,J,X,1,jian1,1_7_31
1,484.59,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
2,482.37,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
3,480.01,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
4,481.19,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
5,483.28,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
6,486.54,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
7,493.18,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
8,494.55,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
9,496.73,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
10,502.3,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
11,510.13,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
12,519.48,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
13,529.42,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
14,538.53,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
15,544.09,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
16,547.35,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
17,548.93,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
18,549.75,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
19,550.32,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
20,551.02,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
21,551.53,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
22,551.79,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
23,551.91,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
24,551.85,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
25,551.47,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
26,551.08,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
27,550.7,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
28,550.07,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
29,549.52,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
30,549.15,0.493403931,Liu Guijuan,D,X,4,jiu4,4_2_126
1,534.44,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
2,533.67,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
3,531.58,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
4,529.02,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
5,524.49,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
6,518.81,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
7,514.67,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
8,504.92,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
9,491.77,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
10,479.05,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
11,467.08,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
12,453.48,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
13,445.8,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
14,442.33,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
15,440.44,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
16,439.17,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
17,438.15,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
18,437.34,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
19,436.64,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
20,436.03,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
21,435.68,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
22,435.73,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
23,435.88,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
24,436.28,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
25,437.09,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
26,438.1,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
27,439.32,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
28,441.05,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
29,442.84,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
30,443.86,0.665854164,Chen Junjie,J,X,4,di4,4_7_8
1,517.43,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
2,518.38,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
3,519.98,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
4,521.48,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
5,522.87,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
6,523.89,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
7,524.74,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
8,525.35,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
9,525.71,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
10,525.83,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
11,525.83,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
12,525.65,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
13,525.29,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
14,524.74,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
15,523.95,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
16,522.87,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
17,521.48,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
18,519.92,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
19,518.12,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
20,516.21,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
21,514.19,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
22,512.05,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
23,509.99,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
24,507.93,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
25,505.76,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
26,503.32,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
27,500.89,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
28,497.83,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
29,494.59,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
30,493.07,0.477173539,Guo Yuejin,LD,E,2,er2,2_8_266
1,575.28,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
2,575.4,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
3,575.02,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
4,574.82,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
5,574.69,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
6,574.69,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
7,575.02,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
8,575.22,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
9,575.82,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
10,576.28,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
11,576.68,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
12,576.82,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
13,577.08,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
14,576.95,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
15,576.82,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
16,576.68,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
17,576.42,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
18,575.95,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
19,575.15,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
20,573.96,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
21,572.64,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
22,571.44,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
23,570.65,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
24,571.12,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
25,572.91,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
26,575.1,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
27,577.97,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
28,580.7,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
29,583.09,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
30,583.99,0.426781482,Zheng Ziru,LD,E,4,bu4,4_9_150
1,748.65,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
2,748.07,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
3,743.5,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
4,740.42,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
5,738.53,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
6,738.79,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
7,742.43,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
8,748.56,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
9,756.12,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
10,761.78,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
11,764.3,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
12,764.22,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
13,762.72,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
14,760.87,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
15,760.6,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
16,760.95,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
17,761.13,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
18,761.65,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
19,759.21,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
20,756.66,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
21,753.87,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
22,749.8,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
23,746.77,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
24,745.99,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
25,744.34,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
26,669.18,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
27,558.7,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
28,447.29,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
29,248.54,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
30,186.41,0.792666428,Liu Guijuan,D,X,3,wo3,3_2_96
1,670.66,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
2,674.1,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
3,676.15,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
4,676.76,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
5,673.75,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
6,669.72,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
7,666.15,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
8,664.9,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
9,665.6,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
10,668.69,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
11,671.54,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
12,672.54,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
13,671.93,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
14,670.77,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
15,669.37,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
16,669.21,0.81801178,Liu Guijuan,D,X,1,shuo1,1_2_70
