1st_norm,2nd_norm,3rd_norm,pitch,pitch_con,tone,sort
9.855480576882409,-28.881854888432294,15.727414095836345,111.19206613625741,zhong_3_201,3,201
-23.02272381140198,52.746601273861884,-44.62970290166786,111.61897987030243,zhong_3_104,3,104
12.63549237355741,-9.305395671865426,-19.077527108404748,127.96124806081808,zhong_4_120,4,120
41.633657459841714,-69.058220202005,23.801437347799215,119.38132857213502,zhong_4_61,4,61
8.375871970801189,-6.955411192582108,-9.351822687361315,130.8972117748155,zhong_4_127,4,127
0.4679604986344876,10.559056313102536,-6.618849403588499,106.9010916003802,zhong_3_189,3,189
-94.61794809531875,106.742785203076,-26.45906514543779,125.48043623239099,zhong_3_204,3,204
10.725550734967685,-14.752912508535346,8.294909345137107,104.451527164776,zhong_3_180,3,180
43.127569224994616,-65.00224866673102,-0.3398421674940585,141.42618306279152,zhong_4_264,4,264
1.6022542193417062,69.07672624746183,-78.37534970451016,120.4569894603265,zhong_3_184,3,184
-1904.1942430443983,3726.239654043328,-2234.325454891365,509.73296886136905,zhong_2_106,2,106
7.374836617076255,-15.242383865525616,-6.945983004286352,122.70876751914939,zhong_3_79,3,79
-21.587469211818824,38.683200091974776,-13.134581556300082,111.58233421398705,zhong_1_187,1,187
2.238274505773639,8.557089187112595,-10.70970613796924,116.2093442224546,zhong_2_107,2,107
1.0557555701519135,-19.604235162255634,21.530538089876515,126.6356983862957,zhong_2_273,2,273
-43.89525428973165,92.17064758212763,-69.36444667411664,125.51102351719344,zhong_3_207,3,207
23.868309867285497,-41.1826136105703,-11.628250233678148,138.31341660828548,zhong_3_71,3,71
-42.32157713652877,14.080925335393971,38.18759174516893,116.74458309553165,zhong_1_85,1,85
-8.400838588334373,0.7582220663594945,6.180419288393735,117.24010024083051,zhong_2_49,2,49
-34.412614844451014,43.1824155573489,8.435069263333078,123.2077664642407,zhong_1_82,1,82
11.291539458860978,-13.411048713532148,7.213348836628428,109.44477050028729,zhong_2_44,2,44
11.482024031123876,-23.86299728315882,12.898890754195254,122.65279054596498,zhong_3_166,3,166
