1st,2nd,3rd,4th,speaker,pitch_con,syl,tone,prevsyl
0.0010968300780093841,-0.09519852075668754,1.9663851106568968,107.8517929160482,s3,_HLBD3_s3_2,2,4,2
0.0006609720389533521,-0.05096848438347487,0.993385725179701,112.97336945048349,s3,_HLBD4_s3_2,2,4,2
0.00130292113232336,-0.09679234519226708,1.6336682560282707,113.66401095677071,s3,_HLBD5_s3_2,2,4,2
-0.0011668946536415499,0.026369751428397308,1.2736805465714665,93.31031012108045,s3,_HLCA1_s3_2,2,1,3
-0.0016975695558523543,0.06374198212482361,0.42192378778165157,95.9879045845166,s3,_HLCA2_s3_2,2,1,3
-0.0017080290748473308,0.047450345001564954,0.9306117743500867,94.81467748454257,s3,_HLCA3_s3_2,2,1,3
-0.0009972773782520035,0.009187954878404545,1.5189289730005238,94.66921048073267,s3,_HLCA4_s3_2,2,1,3
-0.0014941159711392446,0.032296335840181004,1.1713819045623355,94.32309933563954,s3,_HLCA5_s3_2,2,1,3
0.00017749255862913662,0.018974972136191336,-0.27087066691556855,96.64181606428212,s3,_HLCB1_s3_2,2,2,3
-0.0006929172250663133,0.06172616769046552,-0.7832106481894981,93.49513415949093,s3,_HLCB2_s3_2,2,2,3
-0.0003493732898358525,0.05648795168411449,-0.8849572128027655,93.62455314615798,s3,_HLCB3_s3_2,2,2,3
0.0006981547185674626,-0.008579840793293447,-0.018069594010893614,93.10751853344684,s3,_HLCB4_s3_2,2,2,3
0.00033557812889427574,0.02184415570546632,-0.3584429625814609,89.65321572716769,s3,_HLCB5_s3_2,2,2,3
0.00579514761920507,-0.24716590448834197,0.9545314242645802,128.03222173038762,s3,_HLCC1_s3_2,2,3,3
0.005274797418683756,-0.2342702632862706,1.027031400891149,124.3183555414137,s3,_HLCC2_s3_2,2,3,3
0.0034694623772180792,-0.18311851866936513,1.3324709748196886,122.02001802545713,s3,_HLCC3_s3_2,2,3,3
0.00526164659228232,-0.22392543114425859,0.8284184207451762,122.18336618654051,s3,_HLCC4_s3_2,2,3,3
0.005704393993854881,-0.25820533729894946,1.291909327875026,125.94367772094702,s3,_HLCC5_s3_2,2,3,3
0.00036520286587911257,-0.08979837161899239,3.1001987368114308,91.2163626645182,s3,_HLCD1_s3_2,2,4,3
