"Syllable1","Syllable2","time","f0_norm","speaker","pitch_con","syl","tone","prev"
"1","1",8,0.0174382866666605,"s3","_HHAA1_s3_1","1","1","none"
"1","1",9,0.0284183866666581,"s3","_HHAA1_s3_1","1","1","none"
"1","1",10,0.0760315866666588,"s3","_HHAA1_s3_1","1","1","none"
"1","1",11,0.159126586666659,"s3","_HHAA1_s3_1","1","1","none"
"1","1",12,0.268930486666662,"s3","_HHAA1_s3_1","1","1","none"
"1","1",13,0.38276638666666,"s3","_HHAA1_s3_1","1","1","none"
"1","1",14,0.497488986666653,"s3","_HHAA1_s3_1","1","1","none"
"1","1",15,0.589933786666663,"s3","_HHAA1_s3_1","1","1","none"
"1","1",16,0.643529986666664,"s3","_HHAA1_s3_1","1","1","none"
"1","1",17,0.65708308666666,"s3","_HHAA1_s3_1","1","1","none"
"1","1",18,0.596797286666657,"s3","_HHAA1_s3_1","1","1","none"
"1","1",19,0.464271686666663,"s3","_HHAA1_s3_1","1","1","none"
"1","1",20,0.282140786666659,"s3","_HHAA1_s3_1","1","1","none"
"1","1",21,0.0442161866666595,"s3","_HHAA1_s3_1","1","1","none"
"1","1",22,-0.216462713333343,"s3","_HHAA1_s3_1","1","1","none"
"1","1",23,-0.469029613333333,"s3","_HHAA1_s3_1","1","1","none"
"1","1",24,-0.704352413333339,"s3","_HHAA1_s3_1","1","1","none"
"1","1",25,-0.871743713333345,"s3","_HHAA1_s3_1","1","1","none"
"1","1",26,-1.00191391333334,"s3","_HHAA1_s3_1","1","1","none"
"1","1",27,-1.09641291333334,"s3","_HHAA1_s3_1","1","1","none"
"1","1",28,-1.14488071333334,"s3","_HHAA1_s3_1","1","1","none"
"1","1",29,-1.15970961333333,"s3","_HHAA1_s3_1","1","1","none"
"1","1",30,-1.14372131333334,"s3","_HHAA1_s3_1","1","1","none"
"1","1",1,-1.30425278,"s1","_HHAA2_s1_1","1","1","none"
"1","1",2,-1.19691018,"s1","_HHAA2_s1_1","1","1","none"
"1","1",3,-1.08776578000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",4,-0.97668628000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",5,-0.89751188000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",6,-0.777639280000002,"s1","_HHAA2_s1_1","1","1","none"
"1","1",7,-0.605851980000011,"s1","_HHAA2_s1_1","1","1","none"
"1","1",8,-0.416576380000009,"s1","_HHAA2_s1_1","1","1","none"
"1","1",9,-0.224490780000011,"s1","_HHAA2_s1_1","1","1","none"
"1","1",10,-0.030301680000008,"s1","_HHAA2_s1_1","1","1","none"
"1","1",11,0.158030419999989,"s1","_HHAA2_s1_1","1","1","none"
"1","1",12,0.335174019999997,"s1","_HHAA2_s1_1","1","1","none"
"1","1",13,0.494851619999991,"s1","_HHAA2_s1_1","1","1","none"
"1","1",14,0.621112419999989,"s1","_HHAA2_s1_1","1","1","none"
"1","1",15,0.73160962,"s1","_HHAA2_s1_1","1","1","none"
"1","1",16,0.822257219999997,"s1","_HHAA2_s1_1","1","1","none"
"1","1",17,0.882776019999994,"s1","_HHAA2_s1_1","1","1","none"
"1","1",18,0.924815319999993,"s1","_HHAA2_s1_1","1","1","none"
"1","1",19,0.93949542,"s1","_HHAA2_s1_1","1","1","none"
"1","1",20,0.924312520000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",21,0.88591611999999,"s1","_HHAA2_s1_1","1","1","none"
"1","1",22,0.806356619999988,"s1","_HHAA2_s1_1","1","1","none"
"1","1",23,0.684712019999992,"s1","_HHAA2_s1_1","1","1","none"
"1","1",24,0.535077019999989,"s1","_HHAA2_s1_1","1","1","none"
"1","1",25,0.339270020000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",26,0.0956131199999959,"s1","_HHAA2_s1_1","1","1","none"
"1","1",27,-0.17763398000001,"s1","_HHAA2_s1_1","1","1","none"
"1","1",28,-0.493667280000011,"s1","_HHAA2_s1_1","1","1","none"
"1","1",29,-0.822266280000008,"s1","_HHAA2_s1_1","1","1","none"
"1","1",30,-1.16982498,"s1","_HHAA2_s1_1","1","1","none"
"1","1",1,-9.68557465666666,"s2","_HHAA2_s2_1","1","1","none"
"1","1",2,-9.18849335666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",3,-8.65641895666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",4,-8.01061735666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",5,-7.43996895666666,"s2","_HHAA2_s2_1","1","1","none"
"1","1",6,-6.95386795666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",7,-6.05462535666666,"s2","_HHAA2_s2_1","1","1","none"
"1","1",8,-4.98324035666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",9,-3.88425905666668,"s2","_HHAA2_s2_1","1","1","none"
"1","1",10,-2.80410145666667,"s2","_HHAA2_s2_1","1","1","none"
"1","1",11,-1.81983645666668,"s2","_HHAA2_s2_1","1","1","none"
"1","1",12,-0.885157256666673,"s2","_HHAA2_s2_1","1","1","none"
"1","1",13,-0.0213147566666692,"s2","_HHAA2_s2_1","1","1","none"
"1","1",14,0.730134543333321,"s2","_HHAA2_s2_1","1","1","none"
"1","1",15,1.42027834333334,"s2","_HHAA2_s2_1","1","1","none"
"1","1",16,2.01975174333333,"s2","_HHAA2_s2_1","1","1","none"
"1","1",17,2.60038434333333,"s2","_HHAA2_s2_1","1","1","none"
"1","1",18,3.13038254333333,"s2","_HHAA2_s2_1","1","1","none"
"1","1",19,3.62158364333334,"s2","_HHAA2_s2_1","1","1","none"
"1","1",20,4.04165644333332,"s2","_HHAA2_s2_1","1","1","none"
"1","1",21,4.40699864333334,"s2","_HHAA2_s2_1","1","1","none"
"1","1",22,4.73402934333333,"s2","_HHAA2_s2_1","1","1","none"
"1","1",23,4.97580294333332,"s2","_HHAA2_s2_1","1","1","none"
"1","1",24,5.19300944333332,"s2","_HHAA2_s2_1","1","1","none"
"1","1",25,5.30945324333334,"s2","_HHAA2_s2_1","1","1","none"
"1","1",26,5.41935644333333,"s2","_HHAA2_s2_1","1","1","none"
"1","1",27,5.51356194333331,"s2","_HHAA2_s2_1","1","1","none"
"1","1",28,5.62006884333334,"s2","_HHAA2_s2_1","1","1","none"
"1","1",29,5.73751044333332,"s2","_HHAA2_s2_1","1","1","none"
"1","1",30,5.91351304333332,"s2","_HHAA2_s2_1","1","1","none"
"1","1",1,-1.46729331333334,"s3","_HHAA2_s3_1","1","1","none"
"1","1",2,-1.39568221333334,"s3","_HHAA2_s3_1","1","1","none"
"1","1",3,-1.29747401333334,"s3","_HHAA2_s3_1","1","1","none"
"1","1",4,-1.15540711333334,"s3","_HHAA2_s3_1","1","1","none"
"1","1",5,-1.05147041333333,"s3","_HHAA2_s3_1","1","1","none"
"1","1",6,-0.943950013333335,"s3","_HHAA2_s3_1","1","1","none"
"1","1",7,-0.731960213333338,"s3","_HHAA2_s3_1","1","1","none"
"1","1",8,-0.505163513333343,"s3","_HHAA2_s3_1","1","1","none"
"1","1",9,-0.264141013333344,"s3","_HHAA2_s3_1","1","1","none"
"1","1",10,-0.0522289133333373,"s3","_HHAA2_s3_1","1","1","none"
"1","1",11,0.144065186666666,"s3","_HHAA2_s3_1","1","1","none"
"1","1",12,0.307276886666656,"s3","_HHAA2_s3_1","1","1","none"
"1","1",13,0.435964186666666,"s3","_HHAA2_s3_1","1","1","none"
"1","1",14,0.544276186666664,"s3","_HHAA2_s3_1","1","1","none"
"1","1",15,0.595489386666657,"s3","_HHAA2_s3_1","1","1","none"
"1","1",16,0.635159086666661,"s3","_HHAA2_s3_1","1","1","none"
"1","1",17,0.657333186666662,"s3","_HHAA2_s3_1","1","1","none"
"1","1",18,0.661737486666667,"s3","_HHAA2_s3_1","1","1","none"
"1","1",19,0.658312686666662,"s3","_HHAA2_s3_1","1","1","none"
"1","1",20,0.640049386666661,"s3","_HHAA2_s3_1","1","1","none"
"1","1",21,0.611680886666662,"s3","_HHAA2_s3_1","1","1","none"
"1","1",22,0.57435168666666,"s3","_HHAA2_s3_1","1","1","none"
"1","1",23,0.514344886666663,"s3","_HHAA2_s3_1","1","1","none"
"1","1",24,0.446955486666667,"s3","_HHAA2_s3_1","1","1","none"
"1","1",25,0.366843486666667,"s3","_HHAA2_s3_1","1","1","none"
"1","1",26,0.282816686666663,"s3","_HHAA2_s3_1","1","1","none"
"1","1",27,0.199160786666667,"s3","_HHAA2_s3_1","1","1","none"
"1","1",28,0.172230186666667,"s3","_HHAA2_s3_1","1","1","none"
"1","1",29,0.180123686666661,"s3","_HHAA2_s3_1","1","1","none"
"1","1",30,0.23659928666666,"s3","_HHAA2_s3_1","1","1","none"
"1","1",1,-0.174162106666671,"s1","_HHAA3_s1_1","1","1","none"
"1","1",2,-0.156763006666665,"s1","_HHAA3_s1_1","1","1","none"
"1","1",3,-0.139486206666675,"s1","_HHAA3_s1_1","1","1","none"
"1","1",4,-0.122431206666676,"s1","_HHAA3_s1_1","1","1","none"
"1","1",5,-0.109746406666673,"s1","_HHAA3_s1_1","1","1","none"
"1","1",6,-0.0982592066666683,"s1","_HHAA3_s1_1","1","1","none"
"1","1",7,-0.0784940066666735,"s1","_HHAA3_s1_1","1","1","none"
"1","1",8,-0.0594227066666662,"s1","_HHAA3_s1_1","1","1","none"
"1","1",9,-0.041305406666666,"s1","_HHAA3_s1_1","1","1","none"
"1","1",10,-0.0228925066666648,"s1","_HHAA3_s1_1","1","1","none"
"1","1",11,-0.00395690666667292,"s1","_HHAA3_s1_1","1","1","none"
"1","1",12,0.0178663933333354,"s1","_HHAA3_s1_1","1","1","none"
"1","1",13,0.0486694933333354,"s1","_HHAA3_s1_1","1","1","none"
"1","1",14,0.0889376933333352,"s1","_HHAA3_s1_1","1","1","none"
"1","1",15,0.139109993333335,"s1","_HHAA3_s1_1","1","1","none"
"1","1",16,0.192609293333334,"s1","_HHAA3_s1_1","1","1","none"
"1","1",17,0.252085993333324,"s1","_HHAA3_s1_1","1","1","none"
"1","1",18,0.314411593333332,"s1","_HHAA3_s1_1","1","1","none"
"1","1",19,0.379043393333333,"s1","_HHAA3_s1_1","1","1","none"
"1","1",20,0.41044999333333,"s1","_HHAA3_s1_1","1","1","none"
"1","1",21,0.425598693333328,"s1","_HHAA3_s1_1","1","1","none"
"1","1",22,0.404663093333326,"s1","_HHAA3_s1_1","1","1","none"
"1","1",23,0.344796093333329,"s1","_HHAA3_s1_1","1","1","none"
"1","1",24,0.260907393333326,"s1","_HHAA3_s1_1","1","1","none"
"1","1",25,0.101696293333333,"s1","_HHAA3_s1_1","1","1","none"
"1","1",26,-0.0717656066666734,"s1","_HHAA3_s1_1","1","1","none"
"1","1",27,-0.270146306666675,"s1","_HHAA3_s1_1","1","1","none"
"1","1",28,-0.475900306666674,"s1","_HHAA3_s1_1","1","1","none"
"1","1",29,-0.684210306666671,"s1","_HHAA3_s1_1","1","1","none"
"1","1",30,-0.871903206666673,"s1","_HHAA3_s1_1","1","1","none"
"1","1",1,-8.69566005000001,"s2","_HHAA3_s2_1","1","1","none"
"1","1",2,-8.45334455,"s2","_HHAA3_s2_1","1","1","none"
"1","1",3,-8.18228195,"s2","_HHAA3_s2_1","1","1","none"
"1","1",4,-7.77587425000002,"s2","_HHAA3_s2_1","1","1","none"
"1","1",5,-7.38129505000001,"s2","_HHAA3_s2_1","1","1","none"
"1","1",6,-7.00864665,"s2","_HHAA3_s2_1","1","1","none"
"1","1",7,-6.39522005000001,"s2","_HHAA3_s2_1","1","1","none"
"1","1",8,-5.56444195,"s2","_HHAA3_s2_1","1","1","none"
"1","1",9,-4.64285815,"s2","_HHAA3_s2_1","1","1","none"
"1","1",10,-3.68249754999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",11,-2.74105695,"s2","_HHAA3_s2_1","1","1","none"
"1","1",12,-1.81053625000001,"s2","_HHAA3_s2_1","1","1","none"
"1","1",13,-1.03292545000002,"s2","_HHAA3_s2_1","1","1","none"
"1","1",14,-0.288780349999996,"s2","_HHAA3_s2_1","1","1","none"
"1","1",15,0.340964349999979,"s2","_HHAA3_s2_1","1","1","none"
"1","1",16,0.93025695,"s2","_HHAA3_s2_1","1","1","none"
"1","1",17,1.45925274999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",18,1.98981574999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",19,2.52152924999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",20,3.12053324999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",21,3.74174164999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",22,4.40924074999998,"s2","_HHAA3_s2_1","1","1","none"
"1","1",23,5.07817234999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",24,5.72771735000001,"s2","_HHAA3_s2_1","1","1","none"
"1","1",25,6.34436314999999,"s2","_HHAA3_s2_1","1","1","none"
"1","1",26,6.87533564999998,"s2","_HHAA3_s2_1","1","1","none"
"1","1",27,7.32796234999998,"s2","_HHAA3_s2_1","1","1","none"
"1","1",28,7.68585224999998,"s2","_HHAA3_s2_1","1","1","none"
"1","1",29,7.94835805,"s2","_HHAA3_s2_1","1","1","none"
"1","1",30,8.15432335,"s2","_HHAA3_s2_1","1","1","none"
"1","1",1,1.65865912666668,"s3","_HHAA3_s3_1","1","1","none"
"1","1",2,1.23279832666667,"s3","_HHAA3_s3_1","1","1","none"
"1","1",3,0.845642026666667,"s3","_HHAA3_s3_1","1","1","none"
"1","1",4,0.52591472666667,"s3","_HHAA3_s3_1","1","1","none"
"1","1",5,0.333486626666669,"s3","_HHAA3_s3_1","1","1","none"
"1","1",6,0.18037982666668,"s3","_HHAA3_s3_1","1","1","none"
"1","1",7,-0.0489974733333298,"s3","_HHAA3_s3_1","1","1","none"
"1","1",8,-0.206064973333326,"s3","_HHAA3_s3_1","1","1","none"
"1","1",9,-0.27780477333333,"s3","_HHAA3_s3_1","1","1","none"
"1","1",10,-0.23526177333332,"s3","_HHAA3_s3_1","1","1","none"
"1","1",11,-0.159372973333319,"s3","_HHAA3_s3_1","1","1","none"
"1","1",12,-0.0453509733333277,"s3","_HHAA3_s3_1","1","1","none"
"1","1",13,0.0535409266666704,"s3","_HHAA3_s3_1","1","1","none"
"1","1",14,0.140190026666673,"s3","_HHAA3_s3_1","1","1","none"
"1","1",15,0.173225426666676,"s3","_HHAA3_s3_1","1","1","none"
"1","1",16,0.183443626666673,"s3","_HHAA3_s3_1","1","1","none"
"1","1",17,0.147876526666678,"s3","_HHAA3_s3_1","1","1","none"
"1","1",18,0.0766068266666764,"s3","_HHAA3_s3_1","1","1","none"
"1","1",19,-0.0143134733333312,"s3","_HHAA3_s3_1","1","1","none"
"1","1",20,-0.118360373333331,"s3","_HHAA3_s3_1","1","1","none"
"1","1",21,-0.21396877333332,"s3","_HHAA3_s3_1","1","1","none"
"1","1",22,-0.295580673333333,"s3","_HHAA3_s3_1","1","1","none"
"1","1",23,-0.35286027333332,"s3","_HHAA3_s3_1","1","1","none"
"1","1",24,-0.399660273333325,"s3","_HHAA3_s3_1","1","1","none"
"1","1",25,-0.429787773333331,"s3","_HHAA3_s3_1","1","1","none"
"1","1",26,-0.459490373333324,"s3","_HHAA3_s3_1","1","1","none"
"1","1",27,-0.488714273333329,"s3","_HHAA3_s3_1","1","1","none"
"1","1",28,-0.53666307333333,"s3","_HHAA3_s3_1","1","1","none"
"1","1",29,-0.594195573333323,"s3","_HHAA3_s3_1","1","1","none"
"1","1",30,-0.675316173333329,"s3","_HHAA3_s3_1","1","1","none"
"1","1",1,-0.629759609999994,"s1","_HHAA4_s1_1","1","1","none"
"1","1",2,-0.620946009999997,"s1","_HHAA4_s1_1","1","1","none"
"1","1",3,-0.59268951,"s1","_HHAA4_s1_1","1","1","none"
"1","1",4,-0.540670710000001,"s1","_HHAA4_s1_1","1","1","none"
"1","1",5,-0.505112309999987,"s1","_HHAA4_s1_1","1","1","none"
"1","1",6,-0.44874471,"s1","_HHAA4_s1_1","1","1","none"
"1","1",7,-0.350342909999995,"s1","_HHAA4_s1_1","1","1","none"
"1","1",8,-0.211380509999998,"s1","_HHAA4_s1_1","1","1","none"
"1","1",9,-0.060835609999998,"s1","_HHAA4_s1_1","1","1","none"
"1","1",10,0.0940444900000017,"s1","_HHAA4_s1_1","1","1","none"
"1","1",11,0.248705090000001,"s1","_HHAA4_s1_1","1","1","none"
"1","1",12,0.399504890000003,"s1","_HHAA4_s1_1","1","1","none"
"1","1",13,0.528974990000009,"s1","_HHAA4_s1_1","1","1","none"
"1","1",14,0.614752490000001,"s1","_HHAA4_s1_1","1","1","none"
"1","1",15,0.668274289999999,"s1","_HHAA4_s1_1","1","1","none"
"1","1",16,0.662285190000006,"s1","_HHAA4_s1_1","1","1","none"
"1","1",17,0.624904990000005,"s1","_HHAA4_s1_1","1","1","none"
"1","1",18,0.556150090000003,"s1","_HHAA4_s1_1","1","1","none"
"1","1",19,0.448557590000007,"s1","_HHAA4_s1_1","1","1","none"
"1","1",20,0.338676790000008,"s1","_HHAA4_s1_1","1","1","none"
"1","1",21,0.228420690000007,"s1","_HHAA4_s1_1","1","1","none"
"1","1",22,0.135807590000013,"s1","_HHAA4_s1_1","1","1","none"
"1","1",23,0.0509497900000042,"s1","_HHAA4_s1_1","1","1","none"
"1","1",24,-0.0230769100000003,"s1","_HHAA4_s1_1","1","1","none"
"1","1",25,-0.0919218099999881,"s1","_HHAA4_s1_1","1","1","none"
"1","1",26,-0.15947491,"s1","_HHAA4_s1_1","1","1","none"
"1","1",27,-0.228760809999997,"s1","_HHAA4_s1_1","1","1","none"
"1","1",28,-0.30417731,"s1","_HHAA4_s1_1","1","1","none"
"1","1",29,-0.381857909999994,"s1","_HHAA4_s1_1","1","1","none"
"1","1",30,-0.450257409999992,"s1","_HHAA4_s1_1","1","1","none"
"1","1",1,-13.8976357,"s2","_HHAA4_s2_1","1","1","none"
"1","1",2,-13.26427,"s2","_HHAA4_s2_1","1","1","none"
"1","1",3,-12.5678225,"s2","_HHAA4_s2_1","1","1","none"
"1","1",4,-11.6864549,"s2","_HHAA4_s2_1","1","1","none"
"1","1",5,-10.943195,"s2","_HHAA4_s2_1","1","1","none"
"1","1",6,-10.3333077,"s2","_HHAA4_s2_1","1","1","none"
"1","1",7,-9.19875490000001,"s2","_HHAA4_s2_1","1","1","none"
"1","1",8,-7.8998163,"s2","_HHAA4_s2_1","1","1","none"
"1","1",9,-6.51697940000003,"s2","_HHAA4_s2_1","1","1","none"
"1","1",10,-5.17054780000001,"s2","_HHAA4_s2_1","1","1","none"
"1","1",11,-3.92165160000002,"s2","_HHAA4_s2_1","1","1","none"
"1","1",12,-2.73844870000002,"s2","_HHAA4_s2_1","1","1","none"
"1","1",13,-1.61440620000002,"s2","_HHAA4_s2_1","1","1","none"
"1","1",14,-0.547564600000015,"s2","_HHAA4_s2_1","1","1","none"
"1","1",15,0.50008459999998,"s2","_HHAA4_s2_1","1","1","none"
"1","1",16,1.46174919999999,"s2","_HHAA4_s2_1","1","1","none"
"1","1",17,2.44138039999999,"s2","_HHAA4_s2_1","1","1","none"
"1","1",18,3.46516069999998,"s2","_HHAA4_s2_1","1","1","none"
"1","1",19,4.49414529999999,"s2","_HHAA4_s2_1","1","1","none"
"1","1",20,5.5274991,"s2","_HHAA4_s2_1","1","1","none"
"1","1",21,6.4904382,"s2","_HHAA4_s2_1","1","1","none"
"1","1",22,7.4275303,"s2","_HHAA4_s2_1","1","1","none"
"1","1",23,8.21939229999998,"s2","_HHAA4_s2_1","1","1","none"
"1","1",24,8.93501909999998,"s2","_HHAA4_s2_1","1","1","none"
"1","1",25,9.47830299999998,"s2","_HHAA4_s2_1","1","1","none"
"1","1",26,9.88980609999999,"s2","_HHAA4_s2_1","1","1","none"
"1","1",27,10.1982057,"s2","_HHAA4_s2_1","1","1","none"
"1","1",28,10.4084188,"s2","_HHAA4_s2_1","1","1","none"
"1","1",29,10.595359,"s2","_HHAA4_s2_1","1","1","none"
"1","1",30,10.7683635,"s2","_HHAA4_s2_1","1","1","none"
"1","1",1,1.01711613333335,"s3","_HHAA4_s3_1","1","1","none"
"1","1",2,0.785612533333335,"s3","_HHAA4_s3_1","1","1","none"
"1","1",3,0.648721333333341,"s3","_HHAA4_s3_1","1","1","none"
"1","1",4,0.630123433333338,"s3","_HHAA4_s3_1","1","1","none"
"1","1",5,0.628102933333338,"s3","_HHAA4_s3_1","1","1","none"
"1","1",6,0.654098433333345,"s3","_HHAA4_s3_1","1","1","none"
"1","1",7,0.73201743333334,"s3","_HHAA4_s3_1","1","1","none"
"1","1",8,0.883934233333335,"s3","_HHAA4_s3_1","1","1","none"
"1","1",9,1.04583793333335,"s3","_HHAA4_s3_1","1","1","none"
"1","1",10,1.16853313333334,"s3","_HHAA4_s3_1","1","1","none"
"1","1",11,1.21156053333334,"s3","_HHAA4_s3_1","1","1","none"
"1","1",12,1.19799283333334,"s3","_HHAA4_s3_1","1","1","none"
"1","1",13,1.05028343333333,"s3","_HHAA4_s3_1","1","1","none"
"1","1",14,0.850300833333336,"s3","_HHAA4_s3_1","1","1","none"
"1","1",15,0.608421133333337,"s3","_HHAA4_s3_1","1","1","none"
"1","1",16,0.340771833333335,"s3","_HHAA4_s3_1","1","1","none"
"1","1",17,0.0706190333333439,"s3","_HHAA4_s3_1","1","1","none"
"1","1",18,-0.202653666666663,"s3","_HHAA4_s3_1","1","1","none"
"1","1",19,-0.432803266666653,"s3","_HHAA4_s3_1","1","1","none"
"1","1",20,-0.647023066666662,"s3","_HHAA4_s3_1","1","1","none"
"1","1",21,-0.840167766666653,"s3","_HHAA4_s3_1","1","1","none"
"1","1",22,-1.00618456666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",23,-1.15258676666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",24,-1.25738906666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",25,-1.32985826666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",26,-1.38097246666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",27,-1.39069626666667,"s3","_HHAA4_s3_1","1","1","none"
"1","1",28,-1.36612326666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",29,-1.31400346666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",30,-1.20358526666666,"s3","_HHAA4_s3_1","1","1","none"
"1","1",1,0.818066656666673,"s1","_HHAA5_s1_1","1","1","none"
"1","1",2,0.80918375666667,"s1","_HHAA5_s1_1","1","1","none"
"1","1",3,0.798052756666664,"s1","_HHAA5_s1_1","1","1","none"
"1","1",4,0.784547856666663,"s1","_HHAA5_s1_1","1","1","none"
"1","1",5,0.769950856666668,"s1","_HHAA5_s1_1","1","1","none"
"1","1",6,0.746301256666669,"s1","_HHAA5_s1_1","1","1","none"
"1","1",7,0.712023556666665,"s1","_HHAA5_s1_1","1","1","none"
"1","1",8,0.667569856666674,"s1","_HHAA5_s1_1","1","1","none"
"1","1",9,0.618096856666668,"s1","_HHAA5_s1_1","1","1","none"
"1","1",10,0.562792756666667,"s1","_HHAA5_s1_1","1","1","none"
"1","1",11,0.500604556666673,"s1","_HHAA5_s1_1","1","1","none"
"1","1",12,0.433756856666662,"s1","_HHAA5_s1_1","1","1","none"
"1","1",13,0.360955056666668,"s1","_HHAA5_s1_1","1","1","none"
"1","1",14,0.280875056666673,"s1","_HHAA5_s1_1","1","1","none"
"1","1",15,0.19826235666666,"s1","_HHAA5_s1_1","1","1","none"
"1","1",16,0.112940256666661,"s1","_HHAA5_s1_1","1","1","none"
"1","1",17,0.0239095566666663,"s1","_HHAA5_s1_1","1","1","none"
"1","1",18,-0.0653459433333268,"s1","_HHAA5_s1_1","1","1","none"
"1","1",19,-0.153933043333339,"s1","_HHAA5_s1_1","1","1","none"
"1","1",20,-0.242196943333326,"s1","_HHAA5_s1_1","1","1","none"
"1","1",21,-0.328750143333338,"s1","_HHAA5_s1_1","1","1","none"
"1","1",22,-0.411848843333331,"s1","_HHAA5_s1_1","1","1","none"
"1","1",23,-0.482364243333336,"s1","_HHAA5_s1_1","1","1","none"
"1","1",24,-0.561950043333326,"s1","_HHAA5_s1_1","1","1","none"
"1","1",25,-0.670208143333326,"s1","_HHAA5_s1_1","1","1","none"
"1","1",26,-0.81894144333333,"s1","_HHAA5_s1_1","1","1","none"
"1","1",27,-0.994388043333331,"s1","_HHAA5_s1_1","1","1","none"
"1","1",28,-1.21189654333334,"s1","_HHAA5_s1_1","1","1","none"
"1","1",29,-1.48222914333333,"s1","_HHAA5_s1_1","1","1","none"
"1","1",30,-1.77383734333333,"s1","_HHAA5_s1_1","1","1","none"
"1","1",1,-15.6475903866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",2,-14.7540985866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",3,-13.7659354866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",4,-12.5959497866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",5,-11.6451692866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",6,-10.7714603866667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",7,-9.04556988666667,"s2","_HHAA5_s2_1","1","1","none"
"1","1",8,-7.32899348666669,"s2","_HHAA5_s2_1","1","1","none"
"1","1",9,-5.62830398666668,"s2","_HHAA5_s2_1","1","1","none"
"1","1",10,-4.08011248666668,"s2","_HHAA5_s2_1","1","1","none"
"1","1",11,-2.61286848666668,"s2","_HHAA5_s2_1","1","1","none"
"1","1",12,-1.48047018666668,"s2","_HHAA5_s2_1","1","1","none"
"1","1",13,-0.460586186666688,"s2","_HHAA5_s2_1","1","1","none"
"1","1",14,0.388253513333325,"s2","_HHAA5_s2_1","1","1","none"
"1","1",15,1.13206191333333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",16,1.84033101333333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",17,2.56569181333333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",18,3.35828661333332,"s2","_HHAA5_s2_1","1","1","none"
"1","1",19,4.24222131333332,"s2","_HHAA5_s2_1","1","1","none"
"1","1",20,5.23327671333331,"s2","_HHAA5_s2_1","1","1","none"
"1","1",21,6.25887641333333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",22,7.29997571333331,"s2","_HHAA5_s2_1","1","1","none"
"1","1",23,8.24734511333332,"s2","_HHAA5_s2_1","1","1","none"
"1","1",24,9.08070461333332,"s2","_HHAA5_s2_1","1","1","none"
"1","1",25,9.63426621333332,"s2","_HHAA5_s2_1","1","1","none"
"1","1",26,10.0693768133333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",27,10.2142817133333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",28,10.2320972133333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",29,10.1113392133333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",30,9.90872271333333,"s2","_HHAA5_s2_1","1","1","none"
"1","1",1,-1.75298647666666,"s3","_HHAA5_s3_1","1","1","none"
"1","1",2,-1.66079637666667,"s3","_HHAA5_s3_1","1","1","none"
"1","1",3,-1.54973137666667,"s3","_HHAA5_s3_1","1","1","none"
"1","1",4,-1.40584647666667,"s3","_HHAA5_s3_1","1","1","none"
"1","1",5,-1.28431927666666,"s3","_HHAA5_s3_1","1","1","none"
"1","1",6,-1.15864737666666,"s3","_HHAA5_s3_1","1","1","none"
"1","1",7,-0.915317176666662,"s3","_HHAA5_s3_1","1","1","none"
"1","1",8,-0.657416976666667,"s3","_HHAA5_s3_1","1","1","none"
"1","1",9,-0.382446376666664,"s3","_HHAA5_s3_1","1","1","none"
"1","1",10,-0.108699976666671,"s3","_HHAA5_s3_1","1","1","none"
