"time","f0_norm","Syllable1","Syllable2","Normtime","speaker","pitch_con"
9,127.827040785517,"4","3","_HLDC1","s2","_HLDC1_s2_1"
10,136.24742735114,"4","3","_HLDC1","s2","_HLDC1_s2_1"
11,138.46496457566,"4","3","_HLDC1","s2","_HLDC1_s2_1"
12,139.450913449642,"4","3","_HLDC1","s2","_HLDC1_s2_1"
13,134.158102150547,"4","3","_HLDC1","s2","_HLDC1_s2_1"
14,127.702856820835,"4","3","_HLDC1","s2","_HLDC1_s2_1"
15,115.66657431511,"4","3","_HLDC1","s2","_HLDC1_s2_1"
16,101.699550642005,"4","3","_HLDC1","s2","_HLDC1_s2_1"
17,83.9867221047625,"4","3","_HLDC1","s2","_HLDC1_s2_1"
18,63.9601907259266,"4","3","_HLDC1","s2","_HLDC1_s2_1"
19,41.5972296395805,"4","3","_HLDC1","s2","_HLDC1_s2_1"
20,16.5946771534223,"4","3","_HLDC1","s2","_HLDC1_s2_1"
21,-9.92732752682105,"4","3","_HLDC1","s2","_HLDC1_s2_1"
22,-40.1473681475868,"4","3","_HLDC1","s2","_HLDC1_s2_1"
23,-71.5842293947378,"4","3","_HLDC1","s2","_HLDC1_s2_1"
24,-109.212881320833,"4","3","_HLDC1","s2","_HLDC1_s2_1"
25,-148.588332561906,"4","3","_HLDC1","s2","_HLDC1_s2_1"
26,-193.244966424497,"4","3","_HLDC1","s2","_HLDC1_s2_1"
27,-240.159852503859,"4","3","_HLDC1","s2","_HLDC1_s2_1"
28,-290.496654645528,"4","3","_HLDC1","s2","_HLDC1_s2_1"
29,-342.732611430105,"4","3","_HLDC1","s2","_HLDC1_s2_1"
30,-396.980527574622,"4","3","_HLDC1","s2","_HLDC1_s2_1"
1,544.886195191618,"4","3","_HLDC1","s2","_HLDC1_s2_2"
2,493.580845442983,"4","3","_HLDC1","s2","_HLDC1_s2_2"
3,442.107327880965,"4","3","_HLDC1","s2","_HLDC1_s2_2"
4,392.886949010521,"4","3","_HLDC1","s2","_HLDC1_s2_2"
5,344.835624065564,"4","3","_HLDC1","s2","_HLDC1_s2_2"
6,297.637641744626,"4","3","_HLDC1","s2","_HLDC1_s2_2"
7,251.691001085631,"4","3","_HLDC1","s2","_HLDC1_s2_2"
8,205.452045134978,"4","3","_HLDC1","s2","_HLDC1_s2_2"
9,161.742080690362,"4","3","_HLDC1","s2","_HLDC1_s2_2"
10,118.981993372148,"4","3","_HLDC1","s2","_HLDC1_s2_2"
11,78.828870538672,"4","3","_HLDC1","s2","_HLDC1_s2_2"
12,42.353530936948,"4","3","_HLDC1","s2","_HLDC1_s2_2"
13,7.75575278370241,"4","3","_HLDC1","s2","_HLDC1_s2_2"
14,-21.4327667165171,"4","3","_HLDC1","s2","_HLDC1_s2_2"
15,-49.654376714921,"4","3","_HLDC1","s2","_HLDC1_s2_2"
16,-74.4604399997365,"4","3","_HLDC1","s2","_HLDC1_s2_2"
17,-98.4787968407328,"4","3","_HLDC1","s2","_HLDC1_s2_2"
18,-121.464292288368,"4","3","_HLDC1","s2","_HLDC1_s2_2"
19,-144.365074415704,"4","3","_HLDC1","s2","_HLDC1_s2_2"
20,-167.428948451204,"4","3","_HLDC1","s2","_HLDC1_s2_2"
21,-191.157637370407,"4","3","_HLDC1","s2","_HLDC1_s2_2"
22,-215.017738027149,"4","3","_HLDC1","s2","_HLDC1_s2_2"
23,-238.691286956992,"4","3","_HLDC1","s2","_HLDC1_s2_2"
24,-260.989998279405,"4","3","_HLDC1","s2","_HLDC1_s2_2"
25,-282.181235510329,"4","3","_HLDC1","s2","_HLDC1_s2_2"
26,-287.897689992627,"4","3","_HLDC1","s2","_HLDC1_s2_2"
27,-290.980645181225,"4","3","_HLDC1","s2","_HLDC1_s2_2"
28,-300.220774452986,"4","3","_HLDC1","s2","_HLDC1_s2_2"
29,-311.622117164293,"4","3","_HLDC1","s2","_HLDC1_s2_2"
30,-326.696039516123,"4","3","_HLDC1","s2","_HLDC1_s2_2"
1,21.222768790715,"4","3","_HLDC1","s3","_HLDC1_s3_1"
2,22.8304627348386,"4","3","_HLDC1","s3","_HLDC1_s3_1"
3,24.9165188120276,"4","3","_HLDC1","s3","_HLDC1_s3_1"
4,27.357546479562,"4","3","_HLDC1","s3","_HLDC1_s3_1"
5,29.1260747629176,"4","3","_HLDC1","s3","_HLDC1_s3_1"
6,32.3071083914363,"4","3","_HLDC1","s3","_HLDC1_s3_1"
7,36.4411949380401,"4","3","_HLDC1","s3","_HLDC1_s3_1"
8,40.9484950390834,"4","3","_HLDC1","s3","_HLDC1_s3_1"
9,45.5325632713614,"4","3","_HLDC1","s3","_HLDC1_s3_1"
10,50.1520326609757,"4","3","_HLDC1","s3","_HLDC1_s3_1"
11,54.7849923715423,"4","3","_HLDC1","s3","_HLDC1_s3_1"
12,58.4968478286248,"4","3","_HLDC1","s3","_HLDC1_s3_1"
13,61.2896822859509,"4","3","_HLDC1","s3","_HLDC1_s3_1"
14,62.6176127910717,"4","3","_HLDC1","s3","_HLDC1_s3_1"
15,61.4971329429179,"4","3","_HLDC1","s3","_HLDC1_s3_1"
16,58.4709097776743,"4","3","_HLDC1","s3","_HLDC1_s3_1"
17,53.0578383756674,"4","3","_HLDC1","s3","_HLDC1_s3_1"
18,44.2848361255658,"4","3","_HLDC1","s3","_HLDC1_s3_1"
19,33.9619773441912,"4","3","_HLDC1","s3","_HLDC1_s3_1"
20,22.1244433812731,"4","3","_HLDC1","s3","_HLDC1_s3_1"
21,8.09868114462165,"4","3","_HLDC1","s3","_HLDC1_s3_1"
22,-6.78977310857294,"4","3","_HLDC1","s3","_HLDC1_s3_1"
23,-22.5572044213318,"4","3","_HLDC1","s3","_HLDC1_s3_1"
24,-39.8252984340475,"4","3","_HLDC1","s3","_HLDC1_s3_1"
25,-60.0001007404223,"4","3","_HLDC1","s3","_HLDC1_s3_1"
26,-82.8830692830857,"4","3","_HLDC1","s3","_HLDC1_s3_1"
27,-110.079238375809,"4","3","_HLDC1","s3","_HLDC1_s3_1"
28,-140.778339293347,"4","3","_HLDC1","s3","_HLDC1_s3_1"
29,-174.435932222471,"4","3","_HLDC1","s3","_HLDC1_s3_1"
30,-212.170764370973,"4","3","_HLDC1","s3","_HLDC1_s3_1"
1,342.523816024256,"4","3","_HLDC1","s3","_HLDC1_s3_2"
2,306.657860565229,"4","3","_HLDC1","s3","_HLDC1_s3_2"
3,270.299737725774,"4","3","_HLDC1","s3","_HLDC1_s3_2"
4,233.465684753494,"4","3","_HLDC1","s3","_HLDC1_s3_2"
5,198.864837092421,"4","3","_HLDC1","s3","_HLDC1_s3_2"
6,165.13711824831,"4","3","_HLDC1","s3","_HLDC1_s3_2"
7,132.727924818948,"4","3","_HLDC1","s3","_HLDC1_s3_2"
8,102.576731201218,"4","3","_HLDC1","s3","_HLDC1_s3_2"
9,74.5156674304484,"4","3","_HLDC1","s3","_HLDC1_s3_2"
10,50.0305452801992,"4","3","_HLDC1","s3","_HLDC1_s3_2"
11,28.0671112301482,"4","3","_HLDC1","s3","_HLDC1_s3_2"
12,6.6858966407699,"4","3","_HLDC1","s3","_HLDC1_s3_2"
13,-14.3014577666642,"4","3","_HLDC1","s3","_HLDC1_s3_2"
14,-32.5926175846212,"4","3","_HLDC1","s3","_HLDC1_s3_2"
15,-49.6482715887499,"4","3","_HLDC1","s3","_HLDC1_s3_2"
16,-65.1114621489287,"4","3","_HLDC1","s3","_HLDC1_s3_2"
17,-78.0085263398846,"4","3","_HLDC1","s3","_HLDC1_s3_2"
18,-89.1371115188405,"4","3","_HLDC1","s3","_HLDC1_s3_2"
19,-96.9375669788994,"4","3","_HLDC1","s3","_HLDC1_s3_2"
20,-103.960242409633,"4","3","_HLDC1","s3","_HLDC1_s3_2"
21,-110.593248417947,"4","3","_HLDC1","s3","_HLDC1_s3_2"
22,-117.152644014625,"4","3","_HLDC1","s3","_HLDC1_s3_2"
23,-124.229481916126,"4","3","_HLDC1","s3","_HLDC1_s3_2"
24,-131.735144825275,"4","3","_HLDC1","s3","_HLDC1_s3_2"
25,-140.21785168702,"4","3","_HLDC1","s3","_HLDC1_s3_2"
26,-143.943536481484,"4","3","_HLDC1","s3","_HLDC1_s3_2"
27,-144.079759965437,"4","3","_HLDC1","s3","_HLDC1_s3_2"
28,-149.285381025289,"4","3","_HLDC1","s3","_HLDC1_s3_2"
29,-156.102079312581,"4","3","_HLDC1","s3","_HLDC1_s3_2"
30,-164.516547029209,"4","3","_HLDC1","s3","_HLDC1_s3_2"
1,85.5145038530841,"4","3","_HLDC2","s1","_HLDC2_s1_1"
2,83.0607813799227,"4","3","_HLDC2","s1","_HLDC2_s1_1"
3,80.7550747174485,"4","3","_HLDC2","s1","_HLDC2_s1_1"
4,78.6014454830404,"4","3","_HLDC2","s1","_HLDC2_s1_1"
5,77.1620553533148,"4","3","_HLDC2","s1","_HLDC2_s1_1"
6,75.3025549807478,"4","3","_HLDC2","s1","_HLDC2_s1_1"
7,72.9833885008434,"4","3","_HLDC2","s1","_HLDC2_s1_1"
8,72.0077412292235,"4","3","_HLDC2","s1","_HLDC2_s1_1"
9,71.6821048905513,"4","3","_HLDC2","s1","_HLDC2_s1_1"
10,72.0498499717137,"4","3","_HLDC2","s1","_HLDC2_s1_1"
11,73.186225457707,"4","3","_HLDC2","s1","_HLDC2_s1_1"
12,74.0460014663452,"4","3","_HLDC2","s1","_HLDC2_s1_1"
13,74.5507012791468,"4","3","_HLDC2","s1","_HLDC2_s1_1"
14,73.7260291528296,"4","3","_HLDC2","s1","_HLDC2_s1_1"
15,71.5082375477396,"4","3","_HLDC2","s1","_HLDC2_s1_1"
16,67.6534413270795,"4","3","_HLDC2","s1","_HLDC2_s1_1"
17,59.7553233847505,"4","3","_HLDC2","s1","_HLDC2_s1_1"
18,49.8065637910988,"4","3","_HLDC2","s1","_HLDC2_s1_1"
19,37.5102950199794,"4","3","_HLDC2","s1","_HLDC2_s1_1"
20,19.6577128643089,"4","3","_HLDC2","s1","_HLDC2_s1_1"
21,-0.817109770788647,"4","3","_HLDC2","s1","_HLDC2_s1_1"
22,-24.3076063457236,"4","3","_HLDC2","s1","_HLDC2_s1_1"
23,-51.8269431986364,"4","3","_HLDC2","s1","_HLDC2_s1_1"
24,-81.6199938094453,"4","3","_HLDC2","s1","_HLDC2_s1_1"
25,-114.094110245399,"4","3","_HLDC2","s1","_HLDC2_s1_1"
26,-148.830177210659,"4","3","_HLDC2","s1","_HLDC2_s1_1"
27,-184.278161016585,"4","3","_HLDC2","s1","_HLDC2_s1_1"
28,-220.217477329265,"4","3","_HLDC2","s1","_HLDC2_s1_1"
29,-254.942097019987,"4","3","_HLDC2","s1","_HLDC2_s1_1"
30,-289.586355704385,"4","3","_HLDC2","s1","_HLDC2_s1_1"
1,192.042367183973,"4","3","_HLDC2","s1","_HLDC2_s1_2"
2,165.231589092401,"4","3","_HLDC2","s1","_HLDC2_s1_2"
3,140.294277533581,"4","3","_HLDC2","s1","_HLDC2_s1_2"
4,117.326320475105,"4","3","_HLDC2","s1","_HLDC2_s1_2"
5,98.5010847406631,"4","3","_HLDC2","s1","_HLDC2_s1_2"
6,81.5096092178234,"4","3","_HLDC2","s1","_HLDC2_s1_2"
7,66.1489329327171,"4","3","_HLDC2","s1","_HLDC2_s1_2"
8,53.054786738621,"4","3","_HLDC2","s1","_HLDC2_s1_2"
9,41.4458351619724,"4","3","_HLDC2","s1","_HLDC2_s1_2"
10,30.8505463029219,"4","3","_HLDC2","s1","_HLDC2_s1_2"
11,20.8057560202542,"4","3","_HLDC2","s1","_HLDC2_s1_2"
12,10.8848444625967,"4","3","_HLDC2","s1","_HLDC2_s1_2"
13,0.889783688597504,"4","3","_HLDC2","s1","_HLDC2_s1_2"
14,-9.64887525262964,"4","3","_HLDC2","s1","_HLDC2_s1_2"
15,-20.061861452035,"4","3","_HLDC2","s1","_HLDC2_s1_2"
16,-30.0988041506504,"4","3","_HLDC2","s1","_HLDC2_s1_2"
17,-38.9979456243194,"4","3","_HLDC2","s1","_HLDC2_s1_2"
18,-46.6343931641476,"4","3","_HLDC2","s1","_HLDC2_s1_2"
19,-53.3172094210838,"4","3","_HLDC2","s1","_HLDC2_s1_2"
20,-58.5667823754509,"4","3","_HLDC2","s1","_HLDC2_s1_2"
21,-62.7699373962148,"4","3","_HLDC2","s1","_HLDC2_s1_2"
22,-66.5729641600373,"4","3","_HLDC2","s1","_HLDC2_s1_2"
23,-70.0769292333998,"4","3","_HLDC2","s1","_HLDC2_s1_2"
24,-73.4517516872813,"4","3","_HLDC2","s1","_HLDC2_s1_2"
25,-76.8237359093837,"4","3","_HLDC2","s1","_HLDC2_s1_2"
26,-80.2274396209992,"4","3","_HLDC2","s1","_HLDC2_s1_2"
27,-80.6317528156347,"4","3","_HLDC2","s1","_HLDC2_s1_2"
28,-81.443679041152,"4","3","_HLDC2","s1","_HLDC2_s1_2"
29,-83.3101738194342,"4","3","_HLDC2","s1","_HLDC2_s1_2"
30,-86.3514984273722,"4","3","_HLDC2","s1","_HLDC2_s1_2"
1,27.8973409550495,"4","3","_HLDC2","s2","_HLDC2_s2_1"
2,32.935598418771,"4","3","_HLDC2","s2","_HLDC2_s2_1"
3,38.1548841564354,"4","3","_HLDC2","s2","_HLDC2_s2_1"
4,44.1525715660284,"4","3","_HLDC2","s2","_HLDC2_s2_1"
5,49.2892907160256,"4","3","_HLDC2","s2","_HLDC2_s2_1"
6,53.123142039238,"4","3","_HLDC2","s2","_HLDC2_s2_1"
7,58.7259283605686,"4","3","_HLDC2","s2","_HLDC2_s2_1"
8,65.5332961799368,"4","3","_HLDC2","s2","_HLDC2_s2_1"
9,71.1375813163697,"4","3","_HLDC2","s2","_HLDC2_s2_1"
10,76.4093457825943,"4","3","_HLDC2","s2","_HLDC2_s2_1"
11,79.8777889020621,"4","3","_HLDC2","s2","_HLDC2_s2_1"
12,82.6093163336677,"4","3","_HLDC2","s2","_HLDC2_s2_1"
13,82.1926040504945,"4","3","_HLDC2","s2","_HLDC2_s2_1"
14,80.2322804473097,"4","3","_HLDC2","s2","_HLDC2_s2_1"
15,75.746542130521,"4","3","_HLDC2","s2","_HLDC2_s2_1"
16,68.5643451290309,"4","3","_HLDC2","s2","_HLDC2_s2_1"
17,59.3751221477978,"4","3","_HLDC2","s2","_HLDC2_s2_1"
18,45.9775271190617,"4","3","_HLDC2","s2","_HLDC2_s2_1"
19,31.2523776505382,"4","3","_HLDC2","s2","_HLDC2_s2_1"
20,13.9987534373095,"4","3","_HLDC2","s2","_HLDC2_s2_1"
21,-3.77359695057635,"4","3","_HLDC2","s2","_HLDC2_s2_1"
22,-23.0948626291727,"4","3","_HLDC2","s2","_HLDC2_s2_1"
23,-43.5800078508619,"4","3","_HLDC2","s2","_HLDC2_s2_1"
24,-65.9707217815321,"4","3","_HLDC2","s2","_HLDC2_s2_1"
25,-90.642842582653,"4","3","_HLDC2","s2","_HLDC2_s2_1"
26,-117.238660604443,"4","3","_HLDC2","s2","_HLDC2_s2_1"
27,-147.050645188561,"4","3","_HLDC2","s2","_HLDC2_s2_1"
28,-178.285283533756,"4","3","_HLDC2","s2","_HLDC2_s2_1"
29,-213.880579573432,"4","3","_HLDC2","s2","_HLDC2_s2_1"
30,-253.668436143822,"4","3","_HLDC2","s2","_HLDC2_s2_1"
1,499.695350172359,"4","3","_HLDC2","s2","_HLDC2_s2_2"
2,465.538545506476,"4","3","_HLDC2","s2","_HLDC2_s2_2"
3,430.752053103399,"4","3","_HLDC2","s2","_HLDC2_s2_2"
4,396.47003971091,"4","3","_HLDC2","s2","_HLDC2_s2_2"
5,361.608647042031,"4","3","_HLDC2","s2","_HLDC2_s2_2"
6,327.165663839809,"4","3","_HLDC2","s2","_HLDC2_s2_2"
7,291.88512307318,"4","3","_HLDC2","s2","_HLDC2_s2_2"
8,254.992142234709,"4","3","_HLDC2","s2","_HLDC2_s2_2"
9,217.365927434641,"4","3","_HLDC2","s2","_HLDC2_s2_2"
10,179.219992508318,"4","3","_HLDC2","s2","_HLDC2_s2_2"
11,139.945638120598,"4","3","_HLDC2","s2","_HLDC2_s2_2"
12,98.842818974327,"4","3","_HLDC2","s2","_HLDC2_s2_2"
13,57.3604280873355,"4","3","_HLDC2","s2","_HLDC2_s2_2"
14,16.5158048388256,"4","3","_HLDC2","s2","_HLDC2_s2_2"
15,-23.7751457907235,"4","3","_HLDC2","s2","_HLDC2_s2_2"
16,-61.729265880332,"4","3","_HLDC2","s2","_HLDC2_s2_2"
17,-99.0709038068027,"4","3","_HLDC2","s2","_HLDC2_s2_2"
18,-134.686894923097,"4","3","_HLDC2","s2","_HLDC2_s2_2"
19,-167.914955823089,"4","3","_HLDC2","s2","_HLDC2_s2_2"
20,-197.309049928436,"4","3","_HLDC2","s2","_HLDC2_s2_2"
21,-225.523382886487,"4","3","_HLDC2","s2","_HLDC2_s2_2"
22,-252.208985994029,"4","3","_HLDC2","s2","_HLDC2_s2_2"
23,-277.442513562754,"4","3","_HLDC2","s2","_HLDC2_s2_2"
24,-301.214344018452,"4","3","_HLDC2","s2","_HLDC2_s2_2"
25,-312.444878303807,"4","3","_HLDC2","s2","_HLDC2_s2_2"
26,-313.401872140462,"4","3","_HLDC2","s2","_HLDC2_s2_2"
27,-320.747055712237,"4","3","_HLDC2","s2","_HLDC2_s2_2"
28,-332.40383586577,"4","3","_HLDC2","s2","_HLDC2_s2_2"
29,-349.0116548596,"4","3","_HLDC2","s2","_HLDC2_s2_2"
30,-368.473435150841,"4","3","_HLDC2","s2","_HLDC2_s2_2"
1,61.2603139052533,"4","3","_HLDC2","s3","_HLDC2_s3_1"
2,64.7249703298244,"4","3","_HLDC2","s3","_HLDC2_s3_1"
3,68.1168554625044,"4","3","_HLDC2","s3","_HLDC2_s3_1"
4,71.3532784318395,"4","3","_HLDC2","s3","_HLDC2_s3_1"
5,73.1732719415052,"4","3","_HLDC2","s3","_HLDC2_s3_1"
6,75.814767103506,"4","3","_HLDC2","s3","_HLDC2_s3_1"
7,78.8800176504312,"4","3","_HLDC2","s3","_HLDC2_s3_1"
8,80.9023766984553,"4","3","_HLDC2","s3","_HLDC2_s3_1"
9,82.068055240765,"4","3","_HLDC2","s3","_HLDC2_s3_1"
10,82.5796097413772,"4","3","_HLDC2","s3","_HLDC2_s3_1"
11,82.2083696076761,"4","3","_HLDC2","s3","_HLDC2_s3_1"
12,80.8306198346702,"4","3","_HLDC2","s3","_HLDC2_s3_1"
13,78.5154002045319,"4","3","_HLDC2","s3","_HLDC2_s3_1"
14,74.5357243604196,"4","3","_HLDC2","s3","_HLDC2_s3_1"
15,68.2478619158305,"4","3","_HLDC2","s3","_HLDC2_s3_1"
16,60.412759891075,"4","3","_HLDC2","s3","_HLDC2_s3_1"
17,50.5859036805559,"4","3","_HLDC2","s3","_HLDC2_s3_1"
18,38.2945793380877,"4","3","_HLDC2","s3","_HLDC2_s3_1"
19,24.5969035533767,"4","3","_HLDC2","s3","_HLDC2_s3_1"
20,9.31835225596888,"4","3","_HLDC2","s3","_HLDC2_s3_1"
21,-8.18636693946064,"4","3","_HLDC2","s3","_HLDC2_s3_1"
22,-28.1579389238843,"4","3","_HLDC2","s3","_HLDC2_s3_1"
23,-51.1833693064323,"4","3","_HLDC2","s3","_HLDC2_s3_1"
24,-78.2378653106603,"4","3","_HLDC2","s3","_HLDC2_s3_1"
25,-107.897093175301,"4","3","_HLDC2","s3","_HLDC2_s3_1"
26,-140.263714703295,"4","3","_HLDC2","s3","_HLDC2_s3_1"
27,-174.780555362816,"4","3","_HLDC2","s3","_HLDC2_s3_1"
28,-208.056211331836,"4","3","_HLDC2","s3","_HLDC2_s3_1"
29,-240.074481293079,"4","3","_HLDC2","s3","_HLDC2_s3_1"
30,-269.582394800892,"4","3","_HLDC2","s3","_HLDC2_s3_1"
1,257.602204761487,"4","3","_HLDC2","s3","_HLDC2_s3_2"
2,239.731273714218,"4","3","_HLDC2","s3","_HLDC2_s3_2"
3,221.91374586418,"4","3","_HLDC2","s3","_HLDC2_s3_2"
4,204.721504434782,"4","3","_HLDC2","s3","_HLDC2_s3_2"
5,187.979389750014,"4","3","_HLDC2","s3","_HLDC2_s3_2"
6,171.810986561379,"4","3","_HLDC2","s3","_HLDC2_s3_2"
7,155.034312156767,"4","3","_HLDC2","s3","_HLDC2_s3_2"
8,137.886873074396,"4","3","_HLDC2","s3","_HLDC2_s3_2"
9,118.822254379164,"4","3","_HLDC2","s3","_HLDC2_s3_2"
10,99.0823617320893,"4","3","_HLDC2","s3","_HLDC2_s3_2"
11,77.3419573169626,"4","3","_HLDC2","s3","_HLDC2_s3_2"
12,54.6919236616867,"4","3","_HLDC2","s3","_HLDC2_s3_2"
13,30.6966645611036,"4","3","_HLDC2","s3","_HLDC2_s3_2"
14,6.70681516158652,"4","3","_HLDC2","s3","_HLDC2_s3_2"
15,-17.3985706941808,"4","3","_HLDC2","s3","_HLDC2_s3_2"
16,-39.0346537952862,"4","3","_HLDC2","s3","_HLDC2_s3_2"
17,-60.1434489690953,"4","3","_HLDC2","s3","_HLDC2_s3_2"
18,-78.028612685041,"4","3","_HLDC2","s3","_HLDC2_s3_2"
19,-94.9840499968931,"4","3","_HLDC2","s3","_HLDC2_s3_2"
20,-109.490180323072,"4","3","_HLDC2","s3","_HLDC2_s3_2"
21,-122.697001544593,"4","3","_HLDC2","s3","_HLDC2_s3_2"
22,-134.740638147617,"4","3","_HLDC2","s3","_HLDC2_s3_2"
23,-145.644644656433,"4","3","_HLDC2","s3","_HLDC2_s3_2"
24,-156.23122144425,"4","3","_HLDC2","s3","_HLDC2_s3_2"
25,-157.163014913231,"4","3","_HLDC2","s3","_HLDC2_s3_2"
26,-158.859405077339,"4","3","_HLDC2","s3","_HLDC2_s3_2"
27,-163.558131360401,"4","3","_HLDC2","s3","_HLDC2_s3_2"
28,-169.528759686112,"4","3","_HLDC2","s3","_HLDC2_s3_2"
29,-177.057286232043,"4","3","_HLDC2","s3","_HLDC2_s3_2"
30,-179.46264760423,"4","3","_HLDC2","s3","_HLDC2_s3_2"
1,75.902297198621,"4","3","_HLDC3","s1","_HLDC3_s1_1"
2,78.2860280907566,"4","3","_HLDC3","s1","_HLDC3_s1_1"
3,80.7543265716677,"4","3","_HLDC3","s1","_HLDC3_s1_1"
4,83.2701200162192,"4","3","_HLDC3","s1","_HLDC3_s1_1"
5,85.0631981895501,"4","3","_HLDC3","s1","_HLDC3_s1_1"
6,87.8386700429935,"4","3","_HLDC3","s1","_HLDC3_s1_1"
7,91.3506370676248,"4","3","_HLDC3","s1","_HLDC3_s1_1"
8,94.4997613181165,"4","3","_HLDC3","s1","_HLDC3_s1_1"
9,97.2580792430119,"4","3","_HLDC3","s1","_HLDC3_s1_1"
10,99.5912005644425,"4","3","_HLDC3","s1","_HLDC3_s1_1"
11,100.71583060799,"4","3","_HLDC3","s1","_HLDC3_s1_1"
12,100.286212698021,"4","3","_HLDC3","s1","_HLDC3_s1_1"
13,98.489391474903,"4","3","_HLDC3","s1","_HLDC3_s1_1"
14,94.100252600791,"4","3","_HLDC3","s1","_HLDC3_s1_1"
15,86.6998872370482,"4","3","_HLDC3","s1","_HLDC3_s1_1"
16,76.961069213115,"4","3","_HLDC3","s1","_HLDC3_s1_1"
17,63.5946923940924,"4","3","_HLDC3","s1","_HLDC3_s1_1"
18,47.1969367148865,"4","3","_HLDC3","s1","_HLDC3_s1_1"
19,28.4555418628656,"4","3","_HLDC3","s1","_HLDC3_s1_1"
20,6.18736584505746,"4","3","_HLDC3","s1","_HLDC3_s1_1"
21,-19.2529108825415,"4","3","_HLDC3","s1","_HLDC3_s1_1"
22,-46.8791833560736,"4","3","_HLDC3","s1","_HLDC3_s1_1"
23,-77.2598737393682,"4","3","_HLDC3","s1","_HLDC3_s1_1"
24,-109.695311353875,"4","3","_HLDC3","s1","_HLDC3_s1_1"
25,-143.070692228045,"4","3","_HLDC3","s1","_HLDC3_s1_1"
26,-176.959785802645,"4","3","_HLDC3","s1","_HLDC3_s1_1"
27,-208.468954674478,"4","3","_HLDC3","s1","_HLDC3_s1_1"
28,-238.418099817594,"4","3","_HLDC3","s1","_HLDC3_s1_1"
29,-266.088815469971,"4","3","_HLDC3","s1","_HLDC3_s1_1"
30,-290.407871627185,"4","3","_HLDC3","s1","_HLDC3_s1_1"
1,156.524145540269,"4","3","_HLDC3","s1","_HLDC3_s1_2"
2,137.837271910079,"4","3","_HLDC3","s1","_HLDC3_s1_2"
3,119.471590048606,"4","3","_HLDC3","s1","_HLDC3_s1_2"
4,101.582218311053,"4","3","_HLDC3","s1","_HLDC3_s1_2"
5,84.8067236746198,"4","3","_HLDC3","s1","_HLDC3_s1_2"
6,68.641501760733,"4","3","_HLDC3","s1","_HLDC3_s1_2"
7,53.5926994973852,"4","3","_HLDC3","s1","_HLDC3_s1_2"
8,40.3034922887188,"4","3","_HLDC3","s1","_HLDC3_s1_2"
9,28.0643754478224,"4","3","_HLDC3","s1","_HLDC3_s1_2"
10,17.9452187272681,"4","3","_HLDC3","s1","_HLDC3_s1_2"
11,9.35537919734077,"4","3","_HLDC3","s1","_HLDC3_s1_2"
12,1.73241326620087,"4","3","_HLDC3","s1","_HLDC3_s1_2"
13,-4.52847127418534,"4","3","_HLDC3","s1","_HLDC3_s1_2"
14,-10.3771941894933,"4","3","_HLDC3","s1","_HLDC3_s1_2"
15,-15.8525955429876,"4","3","_HLDC3","s1","_HLDC3_s1_2"
16,-21.4067247112386,"4","3","_HLDC3","s1","_HLDC3_s1_2"
17,-27.1436459923975,"4","3","_HLDC3","s1","_HLDC3_s1_2"
18,-33.1371774304475,"4","3","_HLDC3","s1","_HLDC3_s1_2"
19,-39.050472027087,"4","3","_HLDC3","s1","_HLDC3_s1_2"
20,-44.6561614876871,"4","3","_HLDC3","s1","_HLDC3_s1_2"
21,-49.5157570491136,"4","3","_HLDC3","s1","_HLDC3_s1_2"
22,-53.7284914825379,"4","3","_HLDC3","s1","_HLDC3_s1_2"
23,-57.5650830850237,"4","3","_HLDC3","s1","_HLDC3_s1_2"
24,-60.7215749638409,"4","3","_HLDC3","s1","_HLDC3_s1_2"
25,-63.5542077793345,"4","3","_HLDC3","s1","_HLDC3_s1_2"
26,-66.0494683130281,"4","3","_HLDC3","s1","_HLDC3_s1_2"
27,-66.1382178524213,"4","3","_HLDC3","s1","_HLDC3_s1_2"
28,-66.9678386609245,"4","3","_HLDC3","s1","_HLDC3_s1_2"
29,-68.5612949621247,"4","3","_HLDC3","s1","_HLDC3_s1_2"
30,-70.9026528662245,"4","3","_HLDC3","s1","_HLDC3_s1_2"
1,89.8591120628926,"4","3","_HLDC3","s2","_HLDC3_s2_1"
2,95.9633629594427,"4","3","_HLDC3","s2","_HLDC3_s2_1"
3,101.813167185258,"4","3","_HLDC3","s2","_HLDC3_s2_1"
4,106.923043190551,"4","3","_HLDC3","s2","_HLDC3_s2_1"
5,110.942339627045,"4","3","_HLDC3","s2","_HLDC3_s2_1"
6,113.824521432972,"4","3","_HLDC3","s2","_HLDC3_s2_1"
7,117.944802108957,"4","3","_HLDC3","s2","_HLDC3_s2_1"
8,122.510016964173,"4","3","_HLDC3","s2","_HLDC3_s2_1"
9,124.033549658591,"4","3","_HLDC3","s2","_HLDC3_s2_1"
10,124.684507480698,"4","3","_HLDC3","s2","_HLDC3_s2_1"
11,122.503319503129,"4","3","_HLDC3","s2","_HLDC3_s2_1"
12,118.660881573916,"4","3","_HLDC3","s2","_HLDC3_s2_1"
13,112.881281862888,"4","3","_HLDC3","s2","_HLDC3_s2_1"
14,104.61297765881,"4","3","_HLDC3","s2","_HLDC3_s2_1"
15,95.2757679116094,"4","3","_HLDC3","s2","_HLDC3_s2_1"
