time,pitch,pitch_con,duration,mean_f0,tone
24,-0.624857103,meng_1_51,0.076096675,1.077513137,1
25,-0.624857103,meng_1_51,0.076096675,1.077513137,1
26,-0.542433254,meng_1_51,0.076096675,1.077513137,1
27,-0.542433254,meng_1_51,0.076096675,1.077513137,1
28,-0.513464343,meng_1_51,0.076096675,1.077513137,1
29,-0.513464343,meng_1_51,0.076096675,1.077513137,1
30,-0.541079046,meng_1_51,0.076096675,1.077513137,1
1,-1.159018257,meng_1_59,0.166247425,1.039529531,1
2,-1.013784579,meng_1_59,0.166247425,1.039529531,1
3,-0.992419204,meng_1_59,0.166247425,1.039529531,1
4,-1.082893173,meng_1_59,0.166247425,1.039529531,1
5,-1.17730205,meng_1_59,0.166247425,1.039529531,1
6,-1.225741076,meng_1_59,0.166247425,1.039529531,1
7,-1.221291674,meng_1_59,0.166247425,1.039529531,1
8,-1.161406286,meng_1_59,0.166247425,1.039529531,1
9,-1.0366517,meng_1_59,0.166247425,1.039529531,1
10,-0.863529994,meng_1_59,0.166247425,1.039529531,1
11,-0.691588246,meng_1_59,0.166247425,1.039529531,1
12,-0.554435,meng_1_59,0.166247425,1.039529531,1
13,-0.453589957,meng_1_59,0.166247425,1.039529531,1
14,-0.296156741,meng_1_59,0.166247425,1.039529531,1
15,-0.201873689,meng_1_59,0.166247425,1.039529531,1
16,-0.074985211,meng_1_59,0.166247425,1.039529531,1
17,0.074790033,meng_1_59,0.166247425,1.039529531,1
18,0.225630771,meng_1_59,0.166247425,1.039529531,1
19,0.369871467,meng_1_59,0.166247425,1.039529531,1
20,0.507556619,meng_1_59,0.166247425,1.039529531,1
21,0.652233309,meng_1_59,0.166247425,1.039529531,1
22,0.810331545,meng_1_59,0.166247425,1.039529531,1
23,0.963821492,meng_1_59,0.166247425,1.039529531,1
24,1.098460853,meng_1_59,0.166247425,1.039529531,1
25,1.221899773,meng_1_59,0.166247425,1.039529531,1
26,1.330222741,meng_1_59,0.166247425,1.039529531,1
27,1.409520808,meng_1_59,0.166247425,1.039529531,1
28,1.488246401,meng_1_59,0.166247425,1.039529531,1
29,1.516678485,meng_1_59,0.166247425,1.039529531,1
30,1.537402541,meng_1_59,0.166247425,1.039529531,1
1,2.623203308,meng_1_7,0.087998718,1.157497614,1
2,0.706181655,meng_1_7,0.087998718,1.157497614,1
3,0.706181655,meng_1_7,0.087998718,1.157497614,1
4,-0.167321941,meng_1_7,0.087998718,1.157497614,1
5,-0.167321941,meng_1_7,0.087998718,1.157497614,1
6,-0.60612175,meng_1_7,0.087998718,1.157497614,1
7,-0.60612175,meng_1_7,0.087998718,1.157497614,1
8,-0.808907293,meng_1_7,0.087998718,1.157497614,1
9,-0.977016838,meng_1_7,0.087998718,1.157497614,1
10,-0.977016838,meng_1_7,0.087998718,1.157497614,1
11,-1.133084038,meng_1_7,0.087998718,1.157497614,1
12,-1.133084038,meng_1_7,0.087998718,1.157497614,1
13,-1.129278918,meng_1_7,0.087998718,1.157497614,1
14,-1.129278918,meng_1_7,0.087998718,1.157497614,1
15,-0.947808859,meng_1_7,0.087998718,1.157497614,1
16,-0.752316118,meng_1_7,0.087998718,1.157497614,1
17,-0.752316118,meng_1_7,0.087998718,1.157497614,1
18,-0.546266941,meng_1_7,0.087998718,1.157497614,1
19,-0.546266941,meng_1_7,0.087998718,1.157497614,1
20,-0.201244711,meng_1_7,0.087998718,1.157497614,1
21,-0.201244711,meng_1_7,0.087998718,1.157497614,1
22,0.296067218,meng_1_7,0.087998718,1.157497614,1
23,0.296067218,meng_1_7,0.087998718,1.157497614,1
24,0.762667904,meng_1_7,0.087998718,1.157497614,1
25,1.079166821,meng_1_7,0.087998718,1.157497614,1
26,1.079166821,meng_1_7,0.087998718,1.157497614,1
27,1.264415656,meng_1_7,0.087998718,1.157497614,1
28,1.264415656,meng_1_7,0.087998718,1.157497614,1
29,1.352242375,meng_1_7,0.087998718,1.157497614,1
30,1.352242375,meng_1_7,0.087998718,1.157497614,1
1,-1.744668413,meng_1_79,0.26419628,0.942710032,1
2,-1.61950134,meng_1_79,0.26419628,0.942710032,1
3,-1.499015949,meng_1_79,0.26419628,0.942710032,1
4,-1.393081627,meng_1_79,0.26419628,0.942710032,1
5,-1.330512785,meng_1_79,0.26419628,0.942710032,1
6,-1.124281563,meng_1_79,0.26419628,0.942710032,1
7,-0.960531882,meng_1_79,0.26419628,0.942710032,1
8,-0.888702749,meng_1_79,0.26419628,0.942710032,1
9,-0.762830707,meng_1_79,0.26419628,0.942710032,1
10,-0.554830961,meng_1_79,0.26419628,0.942710032,1
11,-0.481244441,meng_1_79,0.26419628,0.942710032,1
12,-0.271437306,meng_1_79,0.26419628,0.942710032,1
13,-0.087086375,meng_1_79,0.26419628,0.942710032,1
14,0.064984169,meng_1_79,0.26419628,0.942710032,1
15,0.097754841,meng_1_79,0.26419628,0.942710032,1
16,0.17376397,meng_1_79,0.26419628,0.942710032,1
17,0.327098229,meng_1_79,0.26419628,0.942710032,1
18,0.42009991,meng_1_79,0.26419628,0.942710032,1
19,0.518754936,meng_1_79,0.26419628,0.942710032,1
20,0.467247872,meng_1_79,0.26419628,0.942710032,1
21,0.408760387,meng_1_79,0.26419628,0.942710032,1
22,0.528164364,meng_1_79,0.26419628,0.942710032,1
23,0.993556417,meng_1_79,0.26419628,0.942710032,1
24,1.093061036,meng_1_79,0.26419628,0.942710032,1
25,1.114140923,meng_1_79,0.26419628,0.942710032,1
26,1.1832525,meng_1_79,0.26419628,0.942710032,1
27,1.246728315,meng_1_79,0.26419628,0.942710032,1
28,1.287269553,meng_1_79,0.26419628,0.942710032,1
29,1.394470881,meng_1_79,0.26419628,0.942710032,1
30,1.398617795,meng_1_79,0.26419628,0.942710032,1
1,-1.636980442,meng_1_90,0.266962443,1.005802599,1
2,-1.580484233,meng_1_90,0.266962443,1.005802599,1
3,-1.539231968,meng_1_90,0.266962443,1.005802599,1
4,-1.520213452,meng_1_90,0.266962443,1.005802599,1
5,-1.405324276,meng_1_90,0.266962443,1.005802599,1
6,-1.232683298,meng_1_90,0.266962443,1.005802599,1
7,-1.095056196,meng_1_90,0.266962443,1.005802599,1
8,-0.981668617,meng_1_90,0.266962443,1.005802599,1
9,-0.735041598,meng_1_90,0.266962443,1.005802599,1
10,-0.56331926,meng_1_90,0.266962443,1.005802599,1
11,-0.492701866,meng_1_90,0.266962443,1.005802599,1
12,-0.322013516,meng_1_90,0.266962443,1.005802599,1
13,-0.144443018,meng_1_90,0.266962443,1.005802599,1
14,0.054682085,meng_1_90,0.266962443,1.005802599,1
15,0.144332816,meng_1_90,0.266962443,1.005802599,1
16,0.304210295,meng_1_90,0.266962443,1.005802599,1
17,0.478641263,meng_1_90,0.266962443,1.005802599,1
18,0.560188042,meng_1_90,0.266962443,1.005802599,1
19,0.650038418,meng_1_90,0.266962443,1.005802599,1
20,0.793777932,meng_1_90,0.266962443,1.005802599,1
21,0.979895584,meng_1_90,0.266962443,1.005802599,1
22,1.02858403,meng_1_90,0.266962443,1.005802599,1
23,1.108054908,meng_1_90,0.266962443,1.005802599,1
24,1.072012979,meng_1_90,0.266962443,1.005802599,1
25,1.034941566,meng_1_90,0.266962443,1.005802599,1
26,1.031742477,meng_1_90,0.266962443,1.005802599,1
27,1.016124474,meng_1_90,0.266962443,1.005802599,1
28,1.004408785,meng_1_90,0.266962443,1.005802599,1
29,1.012875524,meng_1_90,0.266962443,1.005802599,1
30,0.974650561,meng_1_90,0.266962443,1.005802599,1
1,2.223022238,meng_2_104,0.111030887,1.030045468,2
2,1.106286373,meng_2_104,0.111030887,1.030045468,2
3,0.30627638,meng_2_104,0.111030887,1.030045468,2
4,0.30627638,meng_2_104,0.111030887,1.030045468,2
5,-0.288568357,meng_2_104,0.111030887,1.030045468,2
6,-0.837017013,meng_2_104,0.111030887,1.030045468,2
7,-1.065605121,meng_2_104,0.111030887,1.030045468,2
8,-1.065605121,meng_2_104,0.111030887,1.030045468,2
9,-1.034511949,meng_2_104,0.111030887,1.030045468,2
10,-0.325624862,meng_2_104,0.111030887,1.030045468,2
11,-0.076382072,meng_2_104,0.111030887,1.030045468,2
12,-0.076382072,meng_2_104,0.111030887,1.030045468,2
13,0.119206157,meng_2_104,0.111030887,1.030045468,2
14,0.350163176,meng_2_104,0.111030887,1.030045468,2
15,0.350163176,meng_2_104,0.111030887,1.030045468,2
16,0.603060984,meng_2_104,0.111030887,1.030045468,2
17,1.019178242,meng_2_104,0.111030887,1.030045468,2
18,1.212692802,meng_2_104,0.111030887,1.030045468,2
19,1.212692802,meng_2_104,0.111030887,1.030045468,2
20,1.083750804,meng_2_104,0.111030887,1.030045468,2
21,0.839100155,meng_2_104,0.111030887,1.030045468,2
22,0.839100155,meng_2_104,0.111030887,1.030045468,2
23,0.662999331,meng_2_104,0.111030887,1.030045468,2
24,-0.158383773,meng_2_104,0.111030887,1.030045468,2
25,-0.518201006,meng_2_104,0.111030887,1.030045468,2
26,-0.518201006,meng_2_104,0.111030887,1.030045468,2
27,-1.027671611,meng_2_104,0.111030887,1.030045468,2
28,-1.732051852,meng_2_104,0.111030887,1.030045468,2
29,-1.732051852,meng_2_104,0.111030887,1.030045468,2
30,-1.777711486,meng_2_104,0.111030887,1.030045468,2
1,-0.330602408,meng_2_108,0.185879539,0.93496212,2
2,-0.351397221,meng_2_108,0.185879539,0.93496212,2
3,-0.406290584,meng_2_108,0.185879539,0.93496212,2
4,-0.676104485,meng_2_108,0.185879539,0.93496212,2
5,-0.783491432,meng_2_108,0.185879539,0.93496212,2
6,-0.861815024,meng_2_108,0.185879539,0.93496212,2
7,-0.926391063,meng_2_108,0.185879539,0.93496212,2
8,-0.971723499,meng_2_108,0.185879539,0.93496212,2
9,-0.93987016,meng_2_108,0.185879539,0.93496212,2
10,-0.962305369,meng_2_108,0.185879539,0.93496212,2
11,-1.067326107,meng_2_108,0.185879539,0.93496212,2
12,-1.042720358,meng_2_108,0.185879539,0.93496212,2
13,-0.808089957,meng_2_108,0.185879539,0.93496212,2
14,-0.392304245,meng_2_108,0.185879539,0.93496212,2
15,-0.348968626,meng_2_108,0.185879539,0.93496212,2
16,-0.379397097,meng_2_108,0.185879539,0.93496212,2
17,-0.436649601,meng_2_108,0.185879539,0.93496212,2
18,-0.500562393,meng_2_108,0.185879539,0.93496212,2
19,-0.358873761,meng_2_108,0.185879539,0.93496212,2
20,0.19924384,meng_2_108,0.185879539,0.93496212,2
21,0.364032639,meng_2_108,0.185879539,0.93496212,2
22,0.467849273,meng_2_108,0.185879539,0.93496212,2
23,0.579175931,meng_2_108,0.185879539,0.93496212,2
24,0.886077666,meng_2_108,0.185879539,0.93496212,2
25,1.066315879,meng_2_108,0.185879539,0.93496212,2
26,1.358713391,meng_2_108,0.185879539,0.93496212,2
27,1.57840347,meng_2_108,0.185879539,0.93496212,2
28,1.730924622,meng_2_108,0.185879539,0.93496212,2
29,2.058800492,meng_2_108,0.185879539,0.93496212,2
30,2.255346188,meng_2_108,0.185879539,0.93496212,2
1,-2.235687875,meng_2_112,0.177686105,1.00381947,2
2,-1.520966954,meng_2_112,0.177686105,1.00381947,2
3,-1.367723275,meng_2_112,0.177686105,1.00381947,2
4,-1.328804757,meng_2_112,0.177686105,1.00381947,2
5,-1.305001482,meng_2_112,0.177686105,1.00381947,2
6,-1.262233716,meng_2_112,0.177686105,1.00381947,2
7,-0.243502142,meng_2_112,0.177686105,1.00381947,2
8,0.412571885,meng_2_112,0.177686105,1.00381947,2
9,0.47321774,meng_2_112,0.177686105,1.00381947,2
10,0.504275212,meng_2_112,0.177686105,1.00381947,2
11,0.498416975,meng_2_112,0.177686105,1.00381947,2
12,-0.263715702,meng_2_112,0.177686105,1.00381947,2
13,-0.549038564,meng_2_112,0.177686105,1.00381947,2
14,-0.558336075,meng_2_112,0.177686105,1.00381947,2
15,-0.504152067,meng_2_112,0.177686105,1.00381947,2
16,-0.444912273,meng_2_112,0.177686105,1.00381947,2
17,-0.34547307,meng_2_112,0.177686105,1.00381947,2
18,-0.202009777,meng_2_112,0.177686105,1.00381947,2
19,-0.072156471,meng_2_112,0.177686105,1.00381947,2
20,0.10453937,meng_2_112,0.177686105,1.00381947,2
21,0.328313327,meng_2_112,0.177686105,1.00381947,2
22,0.453647198,meng_2_112,0.177686105,1.00381947,2
23,0.580794219,meng_2_112,0.177686105,1.00381947,2
24,0.735254322,meng_2_112,0.177686105,1.00381947,2
25,0.946668194,meng_2_112,0.177686105,1.00381947,2
26,1.134579458,meng_2_112,0.177686105,1.00381947,2
27,1.391838617,meng_2_112,0.177686105,1.00381947,2
28,1.555221346,meng_2_112,0.177686105,1.00381947,2
29,1.562643544,meng_2_112,0.177686105,1.00381947,2
30,1.52173279,meng_2_112,0.177686105,1.00381947,2
1,1.378931898,meng_2_114,0.11623975,1.021005127,2
2,1.378931898,meng_2_114,0.11623975,1.021005127,2
3,0.976202018,meng_2_114,0.11623975,1.021005127,2
4,0.045238711,meng_2_114,0.11623975,1.021005127,2
5,-0.066020842,meng_2_114,0.11623975,1.021005127,2
6,-0.066020842,meng_2_114,0.11623975,1.021005127,2
7,-0.061453,meng_2_114,0.11623975,1.021005127,2
8,-0.004713803,meng_2_114,0.11623975,1.021005127,2
9,0.124641779,meng_2_114,0.11623975,1.021005127,2
10,0.124641779,meng_2_114,0.11623975,1.021005127,2
11,0.340143639,meng_2_114,0.11623975,1.021005127,2
12,0.548341692,meng_2_114,0.11623975,1.021005127,2
13,0.745865785,meng_2_114,0.11623975,1.021005127,2
14,0.745865785,meng_2_114,0.11623975,1.021005127,2
15,0.881940102,meng_2_114,0.11623975,1.021005127,2
16,0.936784316,meng_2_114,0.11623975,1.021005127,2
17,0.920806331,meng_2_114,0.11623975,1.021005127,2
18,0.920806331,meng_2_114,0.11623975,1.021005127,2
19,0.83929923,meng_2_114,0.11623975,1.021005127,2
20,0.678813288,meng_2_114,0.11623975,1.021005127,2
21,-0.286415819,meng_2_114,0.11623975,1.021005127,2
22,-0.286415819,meng_2_114,0.11623975,1.021005127,2
23,-0.417120327,meng_2_114,0.11623975,1.021005127,2
24,-1.822079174,meng_2_114,0.11623975,1.021005127,2
25,-1.876074125,meng_2_114,0.11623975,1.021005127,2
26,-1.876074125,meng_2_114,0.11623975,1.021005127,2
27,-1.874068935,meng_2_114,0.11623975,1.021005127,2
28,-1.816763517,meng_2_114,0.11623975,1.021005127,2
29,-0.567017126,meng_2_114,0.11623975,1.021005127,2
30,-0.567017126,meng_2_114,0.11623975,1.021005127,2
1,1.70585546,meng_2_121,0.167763726,1.018478597,2
2,1.466010302,meng_2_121,0.167763726,1.018478597,2
3,1.045004336,meng_2_121,0.167763726,1.018478597,2
4,0.537020147,meng_2_121,0.167763726,1.018478597,2
5,-0.166389315,meng_2_121,0.167763726,1.018478597,2
6,-0.414290509,meng_2_121,0.167763726,1.018478597,2
7,-0.589759032,meng_2_121,0.167763726,1.018478597,2
8,-0.696309789,meng_2_121,0.167763726,1.018478597,2
9,-0.781214469,meng_2_121,0.167763726,1.018478597,2
10,-0.910254929,meng_2_121,0.167763726,1.018478597,2
11,-1.112254295,meng_2_121,0.167763726,1.018478597,2
12,-1.291639958,meng_2_121,0.167763726,1.018478597,2
13,-1.376335419,meng_2_121,0.167763726,1.018478597,2
14,-1.362069113,meng_2_121,0.167763726,1.018478597,2
15,-1.244217781,meng_2_121,0.167763726,1.018478597,2
16,-1.045022948,meng_2_121,0.167763726,1.018478597,2
17,-0.413229364,meng_2_121,0.167763726,1.018478597,2
18,0.066624928,meng_2_121,0.167763726,1.018478597,2
19,0.418778768,meng_2_121,0.167763726,1.018478597,2
20,0.64427341,meng_2_121,0.167763726,1.018478597,2
21,0.74662337,meng_2_121,0.167763726,1.018478597,2
22,0.77853172,meng_2_121,0.167763726,1.018478597,2
23,0.775068166,meng_2_121,0.167763726,1.018478597,2
24,0.759052752,meng_2_121,0.167763726,1.018478597,2
25,0.792678317,meng_2_121,0.167763726,1.018478597,2
26,0.973462182,meng_2_121,0.167763726,1.018478597,2
27,2.017903979,meng_2_121,0.167763726,1.018478597,2
28,0.543300411,meng_2_121,0.167763726,1.018478597,2
29,-0.965729618,meng_2_121,0.167763726,1.018478597,2
30,-0.901471712,meng_2_121,0.167763726,1.018478597,2
1,1.435799766,meng_2_130,0.121954956,1.012028931,2
2,1.435799766,meng_2_130,0.121954956,1.012028931,2
3,0.08700373,meng_2_130,0.121954956,1.012028931,2
4,-0.180465757,meng_2_130,0.121954956,1.012028931,2
5,-0.311527311,meng_2_130,0.121954956,1.012028931,2
6,-0.311527311,meng_2_130,0.121954956,1.012028931,2
7,-0.306018616,meng_2_130,0.121954956,1.012028931,2
8,-0.246869556,meng_2_130,0.121954956,1.012028931,2
9,-0.1540465,meng_2_130,0.121954956,1.012028931,2
10,0.00859301,meng_2_130,0.121954956,1.012028931,2
11,0.00859301,meng_2_130,0.121954956,1.012028931,2
12,0.277480667,meng_2_130,0.121954956,1.012028931,2
13,0.608723663,meng_2_130,0.121954956,1.012028931,2
14,0.909783719,meng_2_130,0.121954956,1.012028931,2
15,1.09805275,meng_2_130,0.121954956,1.012028931,2
16,1.09805275,meng_2_130,0.121954956,1.012028931,2
17,1.149637818,meng_2_130,0.121954956,1.012028931,2
18,1.138249796,meng_2_130,0.121954956,1.012028931,2
19,1.056425845,meng_2_130,0.121954956,1.012028931,2
20,1.056425845,meng_2_130,0.121954956,1.012028931,2
21,0.808970912,meng_2_130,0.121954956,1.012028931,2
22,0.26663966,meng_2_130,0.121954956,1.012028931,2
23,-0.893680273,meng_2_130,0.121954956,1.012028931,2
24,-1.410716204,meng_2_130,0.121954956,1.012028931,2
25,-1.410716204,meng_2_130,0.121954956,1.012028931,2
26,-1.461728465,meng_2_130,0.121954956,1.012028931,2
27,-1.441193203,meng_2_130,0.121954956,1.012028931,2
28,-1.470673113,meng_2_130,0.121954956,1.012028931,2
29,-1.422535098,meng_2_130,0.121954956,1.012028931,2
30,-1.422535098,meng_2_130,0.121954956,1.012028931,2
1,0.991299797,meng_2_142,0.12627948,0.465674901,2
2,0.991299797,meng_2_142,0.12627948,0.465674901,2
3,0.944360658,meng_2_142,0.12627948,0.465674901,2
4,0.807627922,meng_2_142,0.12627948,0.465674901,2
5,0.451448377,meng_2_142,0.12627948,0.465674901,2
6,0.175381911,meng_2_142,0.12627948,0.465674901,2
7,-0.18039223,meng_2_142,0.12627948,0.465674901,2
8,-0.18039223,meng_2_142,0.12627948,0.465674901,2
9,-0.220899015,meng_2_142,0.12627948,0.465674901,2
10,-0.094331991,meng_2_142,0.12627948,0.465674901,2
11,-0.053914498,meng_2_142,0.12627948,0.465674901,2
12,-1.022853811,meng_2_142,0.12627948,0.465674901,2
13,-1.022853811,meng_2_142,0.12627948,0.465674901,2
14,-1.134306519,meng_2_142,0.12627948,0.465674901,2
15,-1.200102207,meng_2_142,0.12627948,0.465674901,2
16,-1.394294297,meng_2_142,0.12627948,0.465674901,2
17,-1.421040454,meng_2_142,0.12627948,0.465674901,2
18,-1.079275434,meng_2_142,0.12627948,0.465674901,2
19,-1.079275434,meng_2_142,0.12627948,0.465674901,2
20,-0.993925121,meng_2_142,0.12627948,0.465674901,2
21,-0.573425045,meng_2_142,0.12627948,0.465674901,2
22,-0.437582996,meng_2_142,0.12627948,0.465674901,2
23,0.016974417,meng_2_142,0.12627948,0.465674901,2
24,0.016974417,meng_2_142,0.12627948,0.465674901,2
25,0.411173853,meng_2_142,0.12627948,0.465674901,2
26,0.627053302,meng_2_142,0.12627948,0.465674901,2
27,0.985376077,meng_2_142,0.12627948,0.465674901,2
28,1.68180028,meng_2_142,0.12627948,0.465674901,2
29,1.68180028,meng_2_142,0.12627948,0.465674901,2
30,2.306294006,meng_2_142,0.12627948,0.465674901,2
1,-1.870265443,meng_2_150,0.142666886,0.922608599,2
2,-1.711156454,meng_2_150,0.142666886,0.922608599,2
3,-0.938822828,meng_2_150,0.142666886,0.922608599,2
4,-0.788191153,meng_2_150,0.142666886,0.922608599,2
5,-0.723855554,meng_2_150,0.142666886,0.922608599,2
6,-0.723258896,meng_2_150,0.142666886,0.922608599,2
7,-0.718423772,meng_2_150,0.142666886,0.922608599,2
8,-0.460665349,meng_2_150,0.142666886,0.922608599,2
9,-0.43799607,meng_2_150,0.142666886,0.922608599,2
10,-0.443778983,meng_2_150,0.142666886,0.922608599,2
11,-0.466302285,meng_2_150,0.142666886,0.922608599,2
12,-0.466302285,meng_2_150,0.142666886,0.922608599,2
13,-0.496320209,meng_2_150,0.142666886,0.922608599,2
14,-0.502989004,meng_2_150,0.142666886,0.922608599,2
15,-0.474139633,meng_2_150,0.142666886,0.922608599,2
16,-0.417010583,meng_2_150,0.142666886,0.922608599,2
17,-0.282102231,meng_2_150,0.142666886,0.922608599,2
18,0.012596588,meng_2_150,0.142666886,0.922608599,2
19,0.154009724,meng_2_150,0.142666886,0.922608599,2
20,0.260762328,meng_2_150,0.142666886,0.922608599,2
21,0.367262133,meng_2_150,0.142666886,0.922608599,2
22,0.48468279,meng_2_150,0.142666886,0.922608599,2
23,0.635775386,meng_2_150,0.142666886,0.922608599,2
24,0.635775386,meng_2_150,0.142666886,0.922608599,2
25,0.850970863,meng_2_150,0.142666886,0.922608599,2
26,1.106492936,meng_2_150,0.142666886,0.922608599,2
27,1.360692501,meng_2_150,0.142666886,0.922608599,2
28,1.667907959,meng_2_150,0.142666886,0.922608599,2
29,2.069514108,meng_2_150,0.142666886,0.922608599,2
30,2.31513803,meng_2_150,0.142666886,0.922608599,2
1,0.179025536,meng_2_165,0.145357924,0.971762846,2
2,-0.526248982,meng_2_165,0.145357924,0.971762846,2
3,-0.923464175,meng_2_165,0.145357924,0.971762846,2
4,-1.155806265,meng_2_165,0.145357924,0.971762846,2
5,-1.23460627,meng_2_165,0.145357924,0.971762846,2
6,-1.246918213,meng_2_165,0.145357924,0.971762846,2
7,-1.185642743,meng_2_165,0.145357924,0.971762846,2
8,-1.185642743,meng_2_165,0.145357924,0.971762846,2
9,-1.0712269,meng_2_165,0.145357924,0.971762846,2
10,-0.96274683,meng_2_165,0.145357924,0.971762846,2
11,-0.905456201,meng_2_165,0.145357924,0.971762846,2
12,-0.881630967,meng_2_165,0.145357924,0.971762846,2
13,-0.794116714,meng_2_165,0.145357924,0.971762846,2
14,-0.631512076,meng_2_165,0.145357924,0.971762846,2
15,-0.429459726,meng_2_165,0.145357924,0.971762846,2
16,-0.108151442,meng_2_165,0.145357924,0.971762846,2
17,0.128064846,meng_2_165,0.145357924,0.971762846,2
18,0.326695076,meng_2_165,0.145357924,0.971762846,2
19,0.623102062,meng_2_165,0.145357924,0.971762846,2
20,0.789279172,meng_2_165,0.145357924,0.971762846,2
21,0.864537262,meng_2_165,0.145357924,0.971762846,2
22,0.895951175,meng_2_165,0.145357924,0.971762846,2
23,0.89239277,meng_2_165,0.145357924,0.971762846,2
24,0.89239277,meng_2_165,0.145357924,0.971762846,2
25,0.848571574,meng_2_165,0.145357924,0.971762846,2
26,0.799440405,meng_2_165,0.145357924,0.971762846,2
27,0.823651492,meng_2_165,0.145357924,0.971762846,2
28,1.281434331,meng_2_165,0.145357924,0.971762846,2
29,1.665987959,meng_2_165,0.145357924,0.971762846,2
30,2.232103815,meng_2_165,0.145357924,0.971762846,2
1,2.216936415,meng_2_166,0.128786285,0.986580832,2
2,1.972997156,meng_2_166,0.128786285,0.986580832,2
